n,k,t,l,r,p,rep,norm,timestamp,worker
10,4,30.3030303030303,2,100000,2,1,2.1479784990676452e-09,2025-10-04T09:52:07,7
10,4,30.3030303030303,2,100000,2,1,2.4059354550786576e-09,2025-10-04T09:52:07,1
10,4,30.3030303030303,2,100000,2,1,1.958847631504233e-09,2025-10-04T09:52:07,3
10,4,30.3030303030303,2,100000,2,1,2.4110783195069882e-09,2025-10-04T09:52:07,4
10,4,30.3030303030303,2,100000,2,1,3.017172798628993e-09,2025-10-04T09:52:07,2
10,4,30.3030303030303,2,100000,2,1,2.6095669707936823e-09,2025-10-04T09:52:07,6
10,4,30.3030303030303,2,100000,2,1,2.964296851966883e-09,2025-10-04T09:52:07,9
10,4,30.3030303030303,2,100000,2,1,3.118400985738635e-09,2025-10-04T09:52:07,8
10,4,30.3030303030303,2,100000,2,1,2.119090545625525e-09,2025-10-04T09:52:07,0
10,4,30.3030303030303,2,100000,2,1,2.8513431034423088e-09,2025-10-04T09:52:07,5
10,4,30.3030303030303,2,100000,2,2,2.5903635078025515e-09,2025-10-04T09:52:09,7
10,4,30.3030303030303,2,100000,2,2,2.6008109654237695e-09,2025-10-04T09:52:09,1
10,4,30.3030303030303,2,100000,2,2,2.3755249917647536e-09,2025-10-04T09:52:09,10
10,4,30.3030303030303,2,100000,2,2,2.5665853587453237e-09,2025-10-04T09:52:09,4
10,4,30.3030303030303,2,100000,2,2,2.982474615137869e-09,2025-10-04T09:52:09,0
10,4,30.3030303030303,2,100000,2,2,3.0696453511170448e-09,2025-10-04T09:52:09,3
10,4,30.3030303030303,2,100000,2,2,2.55607220250064e-09,2025-10-04T09:52:09,2
10,4,30.3030303030303,2,100000,2,2,2.8755583498440147e-09,2025-10-04T09:52:09,6
10,4,30.3030303030303,2,100000,2,2,2.585568067071948e-09,2025-10-04T09:52:09,9
10,4,30.3030303030303,2,100000,2,2,2.2978936459360266e-09,2025-10-04T09:52:09,8
10,4,30.3030303030303,2,100000,2,2,3.5666091071031807e-09,2025-10-04T09:52:09,5
10,4,30.3030303030303,2,100000,2,3,2.3501957986264413e-09,2025-10-04T09:52:11,7
10,4,30.3030303030303,2,100000,2,3,2.630500524551467e-09,2025-10-04T09:52:11,10
10,4,30.3030303030303,2,100000,2,3,2.4311168947082427e-09,2025-10-04T09:52:11,4
10,4,30.3030303030303,2,100000,2,3,2.791467767508455e-09,2025-10-04T09:52:11,1
10,4,30.3030303030303,2,100000,2,3,2.2458779284783307e-09,2025-10-04T09:52:11,2
10,4,30.3030303030303,2,100000,2,3,2.961238950332995e-09,2025-10-04T09:52:11,3
10,4,30.3030303030303,2,100000,2,3,2.836871227418275e-09,2025-10-04T09:52:11,6
10,4,30.3030303030303,2,100000,2,3,2.858497665905017e-09,2025-10-04T09:52:11,8
10,4,30.3030303030303,2,100000,2,3,2.7357441456562554e-09,2025-10-04T09:52:11,5
10,4,30.3030303030303,2,100000,2,3,2.6868530821562574e-09,2025-10-04T09:52:11,9
10,4,30.3030303030303,2,100000,2,3,2.8501598655754097e-09,2025-10-04T09:52:11,0
10,4,40.4040404040404,2,100000,2,0,5.4656949242742895e-09,2025-10-04T09:52:13,10
10,4,40.4040404040404,2,100000,2,0,4.6594897265545e-09,2025-10-04T09:52:13,1
10,4,40.4040404040404,2,100000,2,0,6.753530027151277e-09,2025-10-04T09:52:13,8
10,4,40.4040404040404,2,100000,2,0,6.513354972352084e-09,2025-10-04T09:52:13,4
10,4,40.4040404040404,2,100000,2,0,4.4725726855932956e-09,2025-10-04T09:52:14,7
10,4,40.4040404040404,2,100000,2,0,4.628954766420138e-09,2025-10-04T09:52:14,5
10,4,40.4040404040404,2,100000,2,0,6.27568127647676e-09,2025-10-04T09:52:14,9
10,4,40.4040404040404,2,100000,2,0,5.6810930730497025e-09,2025-10-04T09:52:14,3
10,4,40.4040404040404,2,100000,2,0,5.957149003597593e-09,2025-10-04T09:52:14,6
10,4,40.4040404040404,2,100000,2,0,4.591087101297108e-09,2025-10-04T09:52:14,0
10,4,40.4040404040404,2,100000,2,0,8.466207194589009e-09,2025-10-04T09:52:14,2
10,4,40.4040404040404,2,100000,2,1,4.6210981407887156e-09,2025-10-04T09:52:16,4
10,4,40.4040404040404,2,100000,2,1,4.692405878809784e-09,2025-10-04T09:52:16,8
10,4,40.4040404040404,2,100000,2,1,4.912513484457904e-09,2025-10-04T09:52:16,10
10,4,40.4040404040404,2,100000,2,1,4.161720277954513e-09,2025-10-04T09:52:16,1
10,4,40.4040404040404,2,100000,2,1,5.107050964221783e-09,2025-10-04T09:52:16,7
10,4,40.4040404040404,2,100000,2,1,5.16664782889153e-09,2025-10-04T09:52:16,5
10,4,40.4040404040404,2,100000,2,1,4.7298457768662676e-09,2025-10-04T09:52:16,3
10,4,40.4040404040404,2,100000,2,1,4.6290520266035766e-09,2025-10-04T09:52:16,9
10,4,40.4040404040404,2,100000,2,1,5.1587140376997605e-09,2025-10-04T09:52:16,2
10,4,40.4040404040404,2,100000,2,1,5.673847789387031e-09,2025-10-04T09:52:16,6
10,4,40.4040404040404,2,100000,2,1,4.869159888346028e-09,2025-10-04T09:52:16,0
10,4,40.4040404040404,2,100000,2,2,5.0450535088966786e-09,2025-10-04T09:52:18,10
10,4,40.4040404040404,2,100000,2,2,5.052357960328303e-09,2025-10-04T09:52:18,4
10,4,40.4040404040404,2,100000,2,2,5.069238812940071e-09,2025-10-04T09:52:18,8
10,4,40.4040404040404,2,100000,2,2,6.883807696716848e-09,2025-10-04T09:52:18,1
10,4,40.4040404040404,2,100000,2,2,6.093366707599936e-09,2025-10-04T09:52:18,5
10,4,40.4040404040404,2,100000,2,2,5.196412474551407e-09,2025-10-04T09:52:18,9
10,4,40.4040404040404,2,100000,2,2,4.902596432995948e-09,2025-10-04T09:52:18,7
10,4,40.4040404040404,2,100000,2,2,5.363726206112858e-09,2025-10-04T09:52:18,3
10,4,40.4040404040404,2,100000,2,2,7.553090681715107e-09,2025-10-04T09:52:18,6
10,4,40.4040404040404,2,100000,2,2,5.3551536905705e-09,2025-10-04T09:52:18,2
10,4,40.4040404040404,2,100000,2,2,6.3212831289797e-09,2025-10-04T09:52:18,0
10,4,40.4040404040404,2,100000,2,3,4.5199983745443674e-09,2025-10-04T09:52:20,10
10,4,40.4040404040404,2,100000,2,3,4.919256916897041e-09,2025-10-04T09:52:20,4
10,4,40.4040404040404,2,100000,2,3,5.173715255562788e-09,2025-10-04T09:52:20,8
10,4,40.4040404040404,2,100000,2,3,5.953359240652166e-09,2025-10-04T09:52:20,1
10,4,40.4040404040404,2,100000,2,3,7.195960503980918e-09,2025-10-04T09:52:20,9
10,4,40.4040404040404,2,100000,2,3,4.868638345223902e-09,2025-10-04T09:52:20,5
10,4,40.4040404040404,2,100000,2,3,7.155364554333677e-09,2025-10-04T09:52:20,3
10,4,40.4040404040404,2,100000,2,3,6.2472096537067744e-09,2025-10-04T09:52:20,7
10,4,40.4040404040404,2,100000,2,3,5.0035384394835696e-09,2025-10-04T09:52:20,6
10,4,40.4040404040404,2,100000,2,3,5.409733456157399e-09,2025-10-04T09:52:20,2
10,4,40.4040404040404,2,100000,2,3,5.301356268233847e-09,2025-10-04T09:52:20,0
10,4,50.505050505050505,2,100000,2,0,8.329107272377072e-09,2025-10-04T09:52:22,8
10,4,50.505050505050505,2,100000,2,0,1.0417953048488658e-08,2025-10-04T09:52:22,4
10,4,50.505050505050505,2,100000,2,0,8.709170742756615e-09,2025-10-04T09:52:22,0
10,4,50.505050505050505,2,100000,2,0,1.1896153709377706e-08,2025-10-04T09:52:22,6
10,4,50.505050505050505,2,100000,2,0,1.016598483044379e-08,2025-10-04T09:52:22,1
10,4,50.505050505050505,2,100000,2,0,8.884897123074061e-09,2025-10-04T09:52:22,9
10,4,50.505050505050505,2,100000,2,0,1.1480592445770642e-08,2025-10-04T09:52:22,7
10,4,50.505050505050505,2,100000,2,0,1.3434691719396156e-08,2025-10-04T09:52:22,10
10,4,50.505050505050505,2,100000,2,0,9.587730885783172e-09,2025-10-04T09:52:22,5
10,4,50.505050505050505,2,100000,2,0,1.0109395788490429e-08,2025-10-04T09:52:22,2
10,4,50.505050505050505,2,100000,2,0,1.1103643297868026e-08,2025-10-04T09:52:22,3
10,4,50.505050505050505,2,100000,2,1,1.0118767107229705e-08,2025-10-04T09:52:24,4
10,4,50.505050505050505,2,100000,2,1,1.0169724062371434e-08,2025-10-04T09:52:24,1
10,4,50.505050505050505,2,100000,2,1,7.547912296890938e-09,2025-10-04T09:52:24,2
10,4,50.505050505050505,2,100000,2,1,8.727928926180466e-09,2025-10-04T09:52:24,0
10,4,50.505050505050505,2,100000,2,1,1.3298943574269464e-08,2025-10-04T09:52:24,9
10,4,50.505050505050505,2,100000,2,1,1.1183473070407625e-08,2025-10-04T09:52:24,10
10,4,50.505050505050505,2,100000,2,1,1.0734438103066164e-08,2025-10-04T09:52:24,8
10,4,50.505050505050505,2,100000,2,1,1.207497275186149e-08,2025-10-04T09:52:24,5
10,4,50.505050505050505,2,100000,2,1,9.925627755117785e-09,2025-10-04T09:52:24,3
10,4,50.505050505050505,2,100000,2,1,1.036201174077228e-08,2025-10-04T09:52:24,6
10,4,50.505050505050505,2,100000,2,1,9.579944643109675e-09,2025-10-04T09:52:25,7
10,4,50.505050505050505,2,100000,2,2,1.0898646911479105e-08,2025-10-04T09:52:27,4
10,4,50.505050505050505,2,100000,2,2,8.07224343211284e-09,2025-10-04T09:52:27,3
10,4,50.505050505050505,2,100000,2,2,1.3788123723785324e-08,2025-10-04T09:52:27,1
10,4,50.505050505050505,2,100000,2,2,1.0798055847054781e-08,2025-10-04T09:52:27,2
10,4,50.505050505050505,2,100000,2,2,8.973543362011801e-09,2025-10-04T09:52:27,10
10,4,50.505050505050505,2,100000,2,2,9.401048154670519e-09,2025-10-04T09:52:27,0
10,4,50.505050505050505,2,100000,2,2,7.808628487656893e-09,2025-10-04T09:52:27,5
10,4,50.505050505050505,2,100000,2,2,1.1531830062378101e-08,2025-10-04T09:52:27,9
10,4,50.505050505050505,2,100000,2,2,9.020712114664767e-09,2025-10-04T09:52:27,6
10,4,50.505050505050505,2,100000,2,2,8.673659210083763e-09,2025-10-04T09:52:27,8
10,4,50.505050505050505,2,100000,2,2,9.218911865698866e-09,2025-10-04T09:52:27,7
10,4,50.505050505050505,2,100000,2,3,9.115307182480915e-09,2025-10-04T09:52:29,4
10,4,50.505050505050505,2,100000,2,3,1.110652905056125e-08,2025-10-04T09:52:29,3
10,4,50.505050505050505,2,100000,2,3,9.687866361417428e-09,2025-10-04T09:52:29,0
10,4,50.505050505050505,2,100000,2,3,8.904418590673134e-09,2025-10-04T09:52:29,1
10,4,50.505050505050505,2,100000,2,3,1.2159031300776018e-08,2025-10-04T09:52:29,2
10,4,50.505050505050505,2,100000,2,3,9.178769792831421e-09,2025-10-04T09:52:29,10
10,4,50.505050505050505,2,100000,2,3,8.40928432850458e-09,2025-10-04T09:52:29,5
10,4,50.505050505050505,2,100000,2,3,7.574643711627879e-09,2025-10-04T09:52:29,7
10,4,50.505050505050505,2,100000,2,3,1.0526490202042776e-08,2025-10-04T09:52:29,6
10,4,50.505050505050505,2,100000,2,3,8.99048545439227e-09,2025-10-04T09:52:29,9
10,4,50.505050505050505,2,100000,2,3,9.151050387512408e-09,2025-10-04T09:52:29,8
10,4,60.6060606060606,2,100000,2,0,1.6418298589781664e-08,2025-10-04T09:52:31,8
10,4,60.6060606060606,2,100000,2,0,1.8094605611382827e-08,2025-10-04T09:52:31,2
10,4,60.6060606060606,2,100000,2,0,1.9963570866646704e-08,2025-10-04T09:52:31,0
10,4,60.6060606060606,2,100000,2,0,2.056143195098738e-08,2025-10-04T09:52:31,3
10,4,60.6060606060606,2,100000,2,0,1.645140866711284e-08,2025-10-04T09:52:31,1
10,4,60.6060606060606,2,100000,2,0,1.1408141868154824e-08,2025-10-04T09:52:31,9
10,4,60.6060606060606,2,100000,2,0,1.803913976434201e-08,2025-10-04T09:52:31,5
10,4,60.6060606060606,2,100000,2,0,1.3733533871004131e-08,2025-10-04T09:52:31,7
10,4,60.6060606060606,2,100000,2,0,2.052354038853806e-08,2025-10-04T09:52:31,10
10,4,60.6060606060606,2,100000,2,0,2.095265984125295e-08,2025-10-04T09:52:31,6
10,4,60.6060606060606,2,100000,2,0,1.9202586144287047e-08,2025-10-04T09:52:31,4
10,4,60.6060606060606,2,100000,2,1,1.2660218945894952e-08,2025-10-04T09:52:33,2
10,4,60.6060606060606,2,100000,2,1,1.3211909528072148e-08,2025-10-04T09:52:33,8
10,4,60.6060606060606,2,100000,2,1,1.4623903386859205e-08,2025-10-04T09:52:33,9
10,4,60.6060606060606,2,100000,2,1,1.3669850951153916e-08,2025-10-04T09:52:33,3
10,4,60.6060606060606,2,100000,2,1,2.187550537775984e-08,2025-10-04T09:52:33,5
10,4,60.6060606060606,2,100000,2,1,1.736483563628876e-08,2025-10-04T09:52:33,0
10,4,60.6060606060606,2,100000,2,1,1.1306956979523896e-08,2025-10-04T09:52:33,1
10,4,60.6060606060606,2,100000,2,1,1.858518932939254e-08,2025-10-04T09:52:33,4
10,4,60.6060606060606,2,100000,2,1,1.9781353272210237e-08,2025-10-04T09:52:33,7
10,4,60.6060606060606,2,100000,2,1,1.557092614821977e-08,2025-10-04T09:52:33,6
10,4,60.6060606060606,2,100000,2,1,1.4728415912783436e-08,2025-10-04T09:52:33,10
10,4,60.6060606060606,2,100000,2,2,2.0125761687551835e-08,2025-10-04T09:52:35,2
10,4,60.6060606060606,2,100000,2,2,1.4465797083689737e-08,2025-10-04T09:52:35,3
10,4,60.6060606060606,2,100000,2,2,1.2310676359957271e-08,2025-10-04T09:52:35,9
10,4,60.6060606060606,2,100000,2,2,1.623963125992776e-08,2025-10-04T09:52:35,0
10,4,60.6060606060606,2,100000,2,2,1.6323254959201714e-08,2025-10-04T09:52:35,5
10,4,60.6060606060606,2,100000,2,2,1.556869667183879e-08,2025-10-04T09:52:35,8
10,4,60.6060606060606,2,100000,2,2,1.8864543351811565e-08,2025-10-04T09:52:35,4
10,4,60.6060606060606,2,100000,2,2,1.92978015189051e-08,2025-10-04T09:52:35,6
10,4,60.6060606060606,2,100000,2,2,1.8678899440985975e-08,2025-10-04T09:52:35,7
10,4,60.6060606060606,2,100000,2,2,1.3281831993869017e-08,2025-10-04T09:52:35,1
10,4,60.6060606060606,2,100000,2,2,1.544585444063452e-08,2025-10-04T09:52:35,10
10,4,60.6060606060606,2,100000,2,3,1.6077938683779556e-08,2025-10-04T09:52:37,2
10,4,60.6060606060606,2,100000,2,3,1.0938061735043803e-08,2025-10-04T09:52:37,4
10,4,60.6060606060606,2,100000,2,3,1.6254704479000037e-08,2025-10-04T09:52:37,9
10,4,60.6060606060606,2,100000,2,3,1.6850697834973543e-08,2025-10-04T09:52:37,3
10,4,60.6060606060606,2,100000,2,3,1.8168718111137656e-08,2025-10-04T09:52:37,7
10,4,60.6060606060606,2,100000,2,3,2.551395574598943e-08,2025-10-04T09:52:37,8
10,4,60.6060606060606,2,100000,2,3,1.7767010899586845e-08,2025-10-04T09:52:37,5
