n,k,t,l,r,p,rep,norm,timestamp,worker
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,1
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,5
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,4
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,2
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,0
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,3
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,10
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,8
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,9
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,6
10,5,0.0,2,100000,2,0,0.0,2025-10-03T23:12:51,7
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:53,1
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:53,3
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:53,2
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:53,5
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:53,0
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:53,4
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:54,10
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:54,6
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:54,8
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:54,9
10,5,0.0,2,100000,2,1,0.0,2025-10-03T23:12:54,7
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,1
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,3
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,5
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,2
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,4
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,8
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,0
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,6
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,7
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,10
10,5,0.0,2,100000,2,2,0.0,2025-10-03T23:12:56,9
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,5
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,3
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,1
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,4
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,0
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,2
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,6
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,8
10,5,0.0,2,100000,2,3,0.0,2025-10-03T23:12:58,7
