n,k,t,l,r,p,rep,norm,timestamp,worker
6,6,10.0,1,100000,2,0,2.5680357660999935e-11,2025-10-24T22:04:55,1
6,6,10.0,1,100000,2,1,4.233352724778225e-11,2025-10-24T22:04:55,1
6,6,10.0,1,100000,2,2,8.50062041012894e-12,2025-10-24T22:04:55,1
6,6,10.0,1,100000,2,3,3.5613377299996745e-11,2025-10-24T22:04:55,1
6,6,10.0,1,100000,2,0,1.2420185081846291e-11,2025-10-24T22:04:55,8
6,6,10.0,1,100000,2,1,5.4139606965136705e-12,2025-10-24T22:04:55,8
6,6,10.0,1,100000,2,0,9.221662997845227e-12,2025-10-24T22:04:55,6
6,6,10.0,1,100000,2,0,2.6670087050955135e-11,2025-10-24T22:04:55,9
6,6,10.0,1,100000,2,1,2.3780639167768974e-11,2025-10-24T22:04:55,6
6,6,10.0,1,100000,2,0,2.0861612575175502e-11,2025-10-24T22:04:55,2
6,6,10.0,1,100000,2,0,4.005596936366546e-11,2025-10-24T22:04:55,5
6,6,10.0,1,100000,2,1,9.299517344107353e-12,2025-10-24T22:04:55,2
6,6,10.0,1,100000,2,1,1.1944254385437655e-11,2025-10-24T22:04:55,5
6,6,10.0,1,100000,2,2,2.865861645823709e-11,2025-10-24T22:04:55,5
6,6,10.0,1,100000,2,0,3.267100923323123e-11,2025-10-24T22:04:55,3
6,6,10.0,1,100000,2,1,9.45415930644249e-12,2025-10-24T22:04:55,3
6,6,10.0,1,100000,2,2,3.1281426069441783e-11,2025-10-24T22:04:55,3
6,6,10.0,1,100000,2,3,3.981625220865538e-11,2025-10-24T22:04:55,3
6,6,10.0,1,100000,2,0,1.1929048844754065e-11,2025-10-24T22:04:55,4
6,6,10.0,1,100000,2,3,1.8166816480848692e-11,2025-10-24T22:04:55,5
6,6,10.0,1,100000,2,1,3.764861540572139e-11,2025-10-24T22:04:55,4
6,6,10.0,1,100000,2,2,2.5331236318594776e-11,2025-10-24T22:04:55,4
6,6,10.0,1,100000,2,2,2.8786260943535826e-11,2025-10-24T22:04:55,2
6,6,10.0,1,100000,2,0,5.416149971716557e-12,2025-10-24T22:04:55,10
6,6,10.0,1,100000,2,2,3.4963799861164323e-12,2025-10-24T22:04:55,6
6,6,10.0,1,100000,2,2,2.291767415617754e-11,2025-10-24T22:04:55,8
6,6,10.0,1,100000,2,1,1.2632038932329524e-11,2025-10-24T22:04:55,9
6,6,10.0,1,100000,2,3,3.027252734429936e-11,2025-10-24T22:04:55,4
6,6,10.0,1,100000,2,0,2.300002960043176e-11,2025-10-24T22:04:55,7
6,6,10.0,1,100000,2,0,3.52931419570999e-11,2025-10-24T22:04:55,0
6,6,10.0,1,100000,2,3,5.455013588180427e-11,2025-10-24T22:04:55,2
6,6,10.0,1,100000,2,1,5.492493970371176e-12,2025-10-24T22:04:55,10
6,6,10.0,1,100000,2,3,1.8716716153035647e-11,2025-10-24T22:04:55,6
6,6,10.0,1,100000,2,3,2.5839976826125334e-11,2025-10-24T22:04:55,8
6,6,10.0,1,100000,2,2,7.341734592683523e-12,2025-10-24T22:04:55,9
6,6,10.0,1,100000,2,1,3.0953432814522853e-11,2025-10-24T22:04:55,0
6,6,10.0,1,100000,2,1,1.8792452764244822e-11,2025-10-24T22:04:55,7
6,6,10.0,1,100000,2,2,1.2555608628945432e-11,2025-10-24T22:04:55,10
6,6,10.0,1,100000,2,3,5.230336353845911e-11,2025-10-24T22:04:55,9
6,6,10.0,1,100000,2,2,2.709999609035993e-11,2025-10-24T22:04:55,0
6,6,10.0,1,100000,2,2,9.963066817501268e-12,2025-10-24T22:04:55,7
6,6,10.0,1,100000,2,3,1.1389927643773444e-11,2025-10-24T22:04:55,10
6,6,10.0,1,100000,2,3,1.028748866497382e-11,2025-10-24T22:04:55,0
6,6,10.0,1,100000,2,3,3.422172812676413e-11,2025-10-24T22:04:55,7
8,6,10.0,1,100000,2,0,5.082526642595734e-07,2025-10-24T22:04:55,3
8,6,10.0,1,100000,2,0,2.453973637733029e-07,2025-10-24T22:04:55,8
8,6,10.0,1,100000,2,0,4.641746628258071e-07,2025-10-24T22:04:55,4
8,6,10.0,1,100000,2,0,5.090861736672863e-07,2025-10-24T22:04:55,0
8,6,10.0,1,100000,2,0,3.210678859139997e-07,2025-10-24T22:04:55,5
8,6,10.0,1,100000,2,0,9.058197021893371e-07,2025-10-24T22:04:55,10
8,6,10.0,1,100000,2,0,6.20772124149234e-07,2025-10-24T22:04:55,1
8,6,10.0,1,100000,2,0,4.990110943010386e-07,2025-10-24T22:04:55,7
8,6,10.0,1,100000,2,0,6.166961610345912e-07,2025-10-24T22:04:55,9
8,6,10.0,1,100000,2,0,4.876091535079994e-07,2025-10-24T22:04:55,6
8,6,10.0,1,100000,2,0,3.598388885187199e-07,2025-10-24T22:04:55,2
8,6,10.0,1,100000,2,1,3.305654312704794e-07,2025-10-24T22:04:55,8
8,6,10.0,1,100000,2,1,7.655467316974427e-07,2025-10-24T22:04:55,2
8,6,10.0,1,100000,2,1,4.264208229872145e-07,2025-10-24T22:04:55,3
8,6,10.0,1,100000,2,1,8.922145591272757e-07,2025-10-24T22:04:55,4
8,6,10.0,1,100000,2,1,5.624749149267093e-07,2025-10-24T22:04:55,6
8,6,10.0,1,100000,2,1,5.625567056205284e-07,2025-10-24T22:04:55,10
8,6,10.0,1,100000,2,1,5.290765420793389e-07,2025-10-24T22:04:55,0
8,6,10.0,1,100000,2,1,9.206780128329501e-07,2025-10-24T22:04:55,9
8,6,10.0,1,100000,2,1,3.7632628200414553e-07,2025-10-24T22:04:55,7
8,6,10.0,1,100000,2,1,4.707881808734369e-07,2025-10-24T22:04:55,5
8,6,10.0,1,100000,2,1,4.1257758449448415e-07,2025-10-24T22:04:55,1
8,6,10.0,1,100000,2,2,7.506427687311218e-07,2025-10-24T22:04:55,3
8,6,10.0,1,100000,2,2,4.3209516625015906e-07,2025-10-24T22:04:55,2
8,6,10.0,1,100000,2,2,4.0128946541379755e-07,2025-10-24T22:04:55,6
8,6,10.0,1,100000,2,2,2.3819819584146608e-07,2025-10-24T22:04:55,4
8,6,10.0,1,100000,2,2,4.314746648389005e-07,2025-10-24T22:04:55,8
8,6,10.0,1,100000,2,2,1.9874371655658469e-07,2025-10-24T22:04:55,9
8,6,10.0,1,100000,2,2,5.921907630379981e-07,2025-10-24T22:04:55,7
8,6,10.0,1,100000,2,2,6.172967564819897e-07,2025-10-24T22:04:55,10
8,6,10.0,1,100000,2,2,4.193851347182248e-07,2025-10-24T22:04:55,0
8,6,10.0,1,100000,2,2,2.567304686701547e-07,2025-10-24T22:04:55,5
8,6,10.0,1,100000,2,2,4.466968589801804e-07,2025-10-24T22:04:55,1
8,6,10.0,1,100000,2,3,5.680043213044418e-07,2025-10-24T22:04:55,3
8,6,10.0,1,100000,2,3,3.3314853833600953e-07,2025-10-24T22:04:55,10
8,6,10.0,1,100000,2,3,3.347724698172642e-07,2025-10-24T22:04:55,8
8,6,10.0,1,100000,2,3,3.6430255549337144e-07,2025-10-24T22:04:55,2
8,6,10.0,1,100000,2,3,3.4655304394581326e-07,2025-10-24T22:04:55,6
8,6,10.0,1,100000,2,3,2.8668857420416866e-07,2025-10-24T22:04:55,9
8,6,10.0,1,100000,2,3,5.303836557233299e-07,2025-10-24T22:04:55,4
8,6,10.0,1,100000,2,3,2.2345002622044307e-07,2025-10-24T22:04:55,7
8,6,10.0,1,100000,2,3,4.2108685922050307e-07,2025-10-24T22:04:55,5
8,6,10.0,1,100000,2,3,3.3273688448683534e-07,2025-10-24T22:04:55,0
8,6,10.0,1,100000,2,3,6.286498496935869e-07,2025-10-24T22:04:55,1
10,6,10.0,1,100000,2,0,1.803439272623745e-06,2025-10-24T22:04:56,0
10,6,10.0,1,100000,2,0,1.6689400099466023e-06,2025-10-24T22:04:56,3
10,6,10.0,1,100000,2,0,1.8677577457084703e-06,2025-10-24T22:04:56,10
10,6,10.0,1,100000,2,0,1.9247660004873363e-06,2025-10-24T22:04:56,6
10,6,10.0,1,100000,2,0,1.609000806287629e-06,2025-10-24T22:04:56,2
10,6,10.0,1,100000,2,0,1.996853991889906e-06,2025-10-24T22:04:56,4
10,6,10.0,1,100000,2,0,2.1428153012153314e-06,2025-10-24T22:04:56,8
10,6,10.0,1,100000,2,0,1.8951140572750067e-06,2025-10-24T22:04:56,1
10,6,10.0,1,100000,2,0,1.8172468764837322e-06,2025-10-24T22:04:56,5
10,6,10.0,1,100000,2,0,1.8207776420588726e-06,2025-10-24T22:04:56,7
10,6,10.0,1,100000,2,0,1.8051126948243572e-06,2025-10-24T22:04:57,9
10,6,10.0,1,100000,2,1,1.719016682395873e-06,2025-10-24T22:04:58,4
10,6,10.0,1,100000,2,1,1.885225578719963e-06,2025-10-24T22:04:58,3
10,6,10.0,1,100000,2,1,1.4402512011799936e-06,2025-10-24T22:04:58,2
10,6,10.0,1,100000,2,1,1.6306122599506643e-06,2025-10-24T22:04:58,8
10,6,10.0,1,100000,2,1,1.651230784536198e-06,2025-10-24T22:04:58,6
10,6,10.0,1,100000,2,1,1.946063480242429e-06,2025-10-24T22:04:58,10
10,6,10.0,1,100000,2,1,2.0794081679247173e-06,2025-10-24T22:04:58,7
10,6,10.0,1,100000,2,1,1.513573506196841e-06,2025-10-24T22:04:58,0
10,6,10.0,1,100000,2,1,1.919514931342359e-06,2025-10-24T22:04:58,1
10,6,10.0,1,100000,2,1,1.7550164440230912e-06,2025-10-24T22:04:58,9
10,6,10.0,1,100000,2,1,1.9759025833170497e-06,2025-10-24T22:04:58,5
10,6,10.0,1,100000,2,2,1.5195906800076437e-06,2025-10-24T22:04:59,2
10,6,10.0,1,100000,2,2,1.7717642571383255e-06,2025-10-24T22:04:59,4
