n,k,t,l,r,p,rep,norm,timestamp,worker
14,4,10.0,2,100000,2,2,6.75495121975572e-09,2025-10-05T01:50:04,6
14,4,10.0,2,100000,2,2,1.9793094908683956e-09,2025-10-05T01:50:04,10
14,4,10.0,2,100000,2,2,5.788196555119532e-09,2025-10-05T01:50:04,8
14,4,10.0,2,100000,2,2,7.067480876958088e-09,2025-10-05T01:50:04,5
14,4,10.0,2,100000,2,2,4.785782247056566e-09,2025-10-05T01:50:04,1
14,4,10.0,2,100000,2,3,7.047054432675597e-09,2025-10-05T01:50:38,3
14,4,10.0,2,100000,2,3,6.271439930793471e-09,2025-10-05T01:50:38,7
14,4,10.0,2,100000,2,3,3.6644430513865677e-09,2025-10-05T01:50:39,4
14,4,10.0,2,100000,2,3,3.965639258171023e-09,2025-10-05T01:50:39,9
14,4,10.0,2,100000,2,3,8.708929373587385e-09,2025-10-05T01:50:39,2
14,4,10.0,2,100000,2,3,5.102816568354887e-09,2025-10-05T01:50:39,0
14,4,10.0,2,100000,2,3,8.590596600300383e-09,2025-10-05T01:50:39,6
14,4,10.0,2,100000,2,3,4.583049469082495e-09,2025-10-05T01:50:39,1
14,4,10.0,2,100000,2,3,6.1891936968845265e-09,2025-10-05T01:50:39,10
14,4,10.0,2,100000,2,3,5.2880118335211705e-09,2025-10-05T01:50:39,8
14,4,10.0,2,100000,2,3,8.623219111257276e-09,2025-10-05T01:50:39,5
16,4,10.0,2,100000,2,0,8.709711822819831e-09,2025-10-05T01:52:58,0
16,4,10.0,2,100000,2,0,7.674403770688191e-09,2025-10-05T01:52:59,6
16,4,10.0,2,100000,2,0,1.011274281897251e-08,2025-10-05T01:52:59,7
16,4,10.0,2,100000,2,0,1.0700793621599591e-08,2025-10-05T01:52:59,4
16,4,10.0,2,100000,2,0,7.374217980100974e-09,2025-10-05T01:52:59,8
16,4,10.0,2,100000,2,0,8.001307508234977e-09,2025-10-05T01:52:59,9
16,4,10.0,2,100000,2,0,1.3159121488240079e-08,2025-10-05T01:52:59,5
16,4,10.0,2,100000,2,0,1.1913861164724617e-08,2025-10-05T01:53:00,3
16,4,10.0,2,100000,2,0,8.297914870111386e-09,2025-10-05T01:53:00,10
16,4,10.0,2,100000,2,0,1.510602749475012e-08,2025-10-05T01:53:00,1
16,4,10.0,2,100000,2,0,1.0787678049793939e-08,2025-10-05T01:53:01,2
16,4,10.0,2,100000,2,1,1.0221428390264687e-08,2025-10-05T01:55:26,10
16,4,10.0,2,100000,2,1,4.935140648899497e-09,2025-10-05T01:55:27,4
16,4,10.0,2,100000,2,1,1.115571237546578e-08,2025-10-05T01:55:27,0
16,4,10.0,2,100000,2,1,1.2675164981980731e-08,2025-10-05T01:55:27,6
16,4,10.0,2,100000,2,1,1.0072373618680047e-08,2025-10-05T01:55:27,7
16,4,10.0,2,100000,2,1,9.576614185071294e-09,2025-10-05T01:55:27,9
16,4,10.0,2,100000,2,1,9.255012797156029e-09,2025-10-05T01:55:27,8
16,4,10.0,2,100000,2,1,1.3168097340451482e-08,2025-10-05T01:55:28,5
16,4,10.0,2,100000,2,1,8.475006286749008e-09,2025-10-05T01:55:28,1
16,4,10.0,2,100000,2,1,8.586586984644888e-09,2025-10-05T01:55:28,3
16,4,10.0,2,100000,2,1,1.983520058422313e-08,2025-10-05T01:55:30,2
16,4,10.0,2,100000,2,2,1.1472486820022512e-08,2025-10-05T01:57:58,6
16,4,10.0,2,100000,2,2,9.605155147576283e-09,2025-10-05T01:57:58,10
16,4,10.0,2,100000,2,2,1.219929673190374e-08,2025-10-05T01:57:58,9
16,4,10.0,2,100000,2,2,1.1418643459398889e-08,2025-10-05T01:57:58,7
16,4,10.0,2,100000,2,2,7.699731667443819e-09,2025-10-05T01:57:59,5
16,4,10.0,2,100000,2,2,1.4777171922161557e-08,2025-10-05T01:57:59,0
16,4,10.0,2,100000,2,2,1.3172497144485805e-08,2025-10-05T01:57:59,4
16,4,10.0,2,100000,2,2,1.3723396264420848e-08,2025-10-05T01:58:00,8
16,4,10.0,2,100000,2,2,8.660321969512122e-09,2025-10-05T01:58:01,3
16,4,10.0,2,100000,2,2,1.1434774516448009e-08,2025-10-05T01:58:01,1
16,4,10.0,2,100000,2,2,5.846971409169214e-09,2025-10-05T01:58:02,2
16,4,10.0,2,100000,2,3,9.027981881798247e-09,2025-10-05T02:00:28,7
