n,k,t,l,r,p,rep,norm,timestamp,worker
6,5,10.0,1,100000,2,2,2.5144330710400004e-07,2025-10-25T08:36:39,5
6,5,10.0,1,100000,2,2,1.592976969737893e-06,2025-10-25T08:36:39,10
6,5,10.0,1,100000,2,3,1.0822529430896755e-06,2025-10-25T08:36:39,2
6,5,10.0,1,100000,2,3,2.0137731593623343e-06,2025-10-25T08:36:39,0
6,5,10.0,1,100000,2,3,1.9452699804782303e-06,2025-10-25T08:36:39,4
6,5,10.0,1,100000,2,3,5.8397845854511e-07,2025-10-25T08:36:39,3
6,5,10.0,1,100000,2,3,1.0063472604582212e-06,2025-10-25T08:36:39,1
6,5,10.0,1,100000,2,3,1.5280247573476502e-06,2025-10-25T08:36:39,8
6,5,10.0,1,100000,2,3,1.858270107610237e-06,2025-10-25T08:36:39,6
6,5,10.0,1,100000,2,3,1.6522769003423943e-06,2025-10-25T08:36:39,7
6,5,10.0,1,100000,2,3,1.507252879927309e-06,2025-10-25T08:36:39,9
6,5,10.0,1,100000,2,3,6.264154403218654e-07,2025-10-25T08:36:39,5
6,5,10.0,1,100000,2,3,7.835274308415027e-07,2025-10-25T08:36:39,10
8,5,10.0,1,100000,2,0,3.6176728059478667e-06,2025-10-25T08:36:40,10
8,5,10.0,1,100000,2,0,3.381870004930095e-06,2025-10-25T08:36:40,8
8,5,10.0,1,100000,2,0,3.129517153798485e-06,2025-10-25T08:36:40,3
8,5,10.0,1,100000,2,0,4.334160991823655e-06,2025-10-25T08:36:40,1
8,5,10.0,1,100000,2,0,3.9419967483115635e-06,2025-10-25T08:36:40,0
8,5,10.0,1,100000,2,0,3.3179271075364706e-06,2025-10-25T08:36:40,5
8,5,10.0,1,100000,2,0,3.7200173039220256e-06,2025-10-25T08:36:40,2
8,5,10.0,1,100000,2,0,4.538930780722838e-06,2025-10-25T08:36:40,4
8,5,10.0,1,100000,2,0,3.388865969005917e-06,2025-10-25T08:36:40,7
8,5,10.0,1,100000,2,0,3.3631084801004686e-06,2025-10-25T08:36:40,6
8,5,10.0,1,100000,2,0,3.1578371286707333e-06,2025-10-25T08:36:40,9
8,5,10.0,1,100000,2,1,4.148487091156523e-06,2025-10-25T08:36:40,5
8,5,10.0,1,100000,2,1,4.056656539493859e-06,2025-10-25T08:36:40,4
8,5,10.0,1,100000,2,1,2.849460222108015e-06,2025-10-25T08:36:40,0
8,5,10.0,1,100000,2,1,3.049623381349489e-06,2025-10-25T08:36:40,8
8,5,10.0,1,100000,2,1,3.765318817862667e-06,2025-10-25T08:36:40,3
8,5,10.0,1,100000,2,1,3.058365630725343e-06,2025-10-25T08:36:40,7
8,5,10.0,1,100000,2,1,5.07560682944476e-06,2025-10-25T08:36:40,10
8,5,10.0,1,100000,2,1,2.835116545065326e-06,2025-10-25T08:36:40,2
8,5,10.0,1,100000,2,1,3.4793550246132277e-06,2025-10-25T08:36:40,6
8,5,10.0,1,100000,2,1,4.144015742495872e-06,2025-10-25T08:36:40,1
8,5,10.0,1,100000,2,1,2.4665211878389716e-06,2025-10-25T08:36:40,9
8,5,10.0,1,100000,2,2,3.4229465635069525e-06,2025-10-25T08:36:40,8
8,5,10.0,1,100000,2,2,4.298543831845081e-06,2025-10-25T08:36:40,0
8,5,10.0,1,100000,2,2,5.277064324985496e-06,2025-10-25T08:36:40,1
8,5,10.0,1,100000,2,2,2.6069968388480705e-06,2025-10-25T08:36:40,10
8,5,10.0,1,100000,2,2,4.073585216545498e-06,2025-10-25T08:36:40,7
8,5,10.0,1,100000,2,2,2.772653062158839e-06,2025-10-25T08:36:40,3
8,5,10.0,1,100000,2,2,3.250563929821138e-06,2025-10-25T08:36:40,5
8,5,10.0,1,100000,2,2,4.084790370794422e-06,2025-10-25T08:36:40,6
8,5,10.0,1,100000,2,2,3.1278794765916176e-06,2025-10-25T08:36:40,2
8,5,10.0,1,100000,2,2,2.759423257386088e-06,2025-10-25T08:36:40,4
8,5,10.0,1,100000,2,2,3.601772952294846e-06,2025-10-25T08:36:40,9
8,5,10.0,1,100000,2,3,5.174899665810021e-06,2025-10-25T08:36:40,8
8,5,10.0,1,100000,2,3,3.3075647236121905e-06,2025-10-25T08:36:40,0
8,5,10.0,1,100000,2,3,2.7329514994246026e-06,2025-10-25T08:36:40,5
8,5,10.0,1,100000,2,3,3.3267977801418984e-06,2025-10-25T08:36:40,3
8,5,10.0,1,100000,2,3,3.775762487652735e-06,2025-10-25T08:36:40,10
8,5,10.0,1,100000,2,3,3.5404443926023676e-06,2025-10-25T08:36:40,7
8,5,10.0,1,100000,2,3,2.4493651579738587e-06,2025-10-25T08:36:40,4
8,5,10.0,1,100000,2,3,2.0301435036974734e-06,2025-10-25T08:36:40,1
8,5,10.0,1,100000,2,3,4.763354262903875e-06,2025-10-25T08:36:40,2
8,5,10.0,1,100000,2,3,4.489109884858753e-06,2025-10-25T08:36:40,6
8,5,10.0,1,100000,2,3,3.6304968887440633e-06,2025-10-25T08:36:40,9
10,5,10.0,1,100000,2,0,9.296115992514046e-06,2025-10-25T08:36:41,6
10,5,10.0,1,100000,2,0,9.997458816828275e-06,2025-10-25T08:36:41,4
10,5,10.0,1,100000,2,0,1.1090218077087437e-05,2025-10-25T08:36:41,3
10,5,10.0,1,100000,2,0,9.35987151146216e-06,2025-10-25T08:36:41,10
10,5,10.0,1,100000,2,0,1.2069242154539136e-05,2025-10-25T08:36:41,1
10,5,10.0,1,100000,2,0,8.528651209166983e-06,2025-10-25T08:36:41,0
10,5,10.0,1,100000,2,0,9.126373362570656e-06,2025-10-25T08:36:41,7
10,5,10.0,1,100000,2,0,1.1353390215497004e-05,2025-10-25T08:36:41,8
10,5,10.0,1,100000,2,0,9.440126575812068e-06,2025-10-25T08:36:41,9
10,5,10.0,1,100000,2,0,1.0389495143874598e-05,2025-10-25T08:36:41,2
10,5,10.0,1,100000,2,0,1.0675146188129297e-05,2025-10-25T08:36:41,5
10,5,10.0,1,100000,2,1,9.284299311979322e-06,2025-10-25T08:36:42,4
10,5,10.0,1,100000,2,1,8.70204625523126e-06,2025-10-25T08:36:43,6
10,5,10.0,1,100000,2,1,1.2036662847911131e-05,2025-10-25T08:36:43,0
10,5,10.0,1,100000,2,1,1.0691817022978247e-05,2025-10-25T08:36:43,10
10,5,10.0,1,100000,2,1,9.821045777498223e-06,2025-10-25T08:36:43,1
10,5,10.0,1,100000,2,1,9.494801382799737e-06,2025-10-25T08:36:43,3
10,5,10.0,1,100000,2,1,1.0931503519666746e-05,2025-10-25T08:36:43,8
10,5,10.0,1,100000,2,1,9.524771537629524e-06,2025-10-25T08:36:43,7
10,5,10.0,1,100000,2,1,1.1073300417558613e-05,2025-10-25T08:36:43,9
10,5,10.0,1,100000,2,1,9.988501080474195e-06,2025-10-25T08:36:43,2
10,5,10.0,1,100000,2,1,9.597598868235428e-06,2025-10-25T08:36:43,5
10,5,10.0,1,100000,2,2,1.0744318742893019e-05,2025-10-25T08:36:44,4
10,5,10.0,1,100000,2,2,1.020937864989526e-05,2025-10-25T08:36:44,3
10,5,10.0,1,100000,2,2,1.0250269820049799e-05,2025-10-25T08:36:44,1
10,5,10.0,1,100000,2,2,9.975515500615299e-06,2025-10-25T08:36:44,0
10,5,10.0,1,100000,2,2,1.0737132321372662e-05,2025-10-25T08:36:44,10
10,5,10.0,1,100000,2,2,9.5351586574376e-06,2025-10-25T08:36:44,8
10,5,10.0,1,100000,2,2,1.2138337618192538e-05,2025-10-25T08:36:44,6
10,5,10.0,1,100000,2,2,1.0747208282450666e-05,2025-10-25T08:36:44,2
10,5,10.0,1,100000,2,2,1.0396261528527907e-05,2025-10-25T08:36:44,7
10,5,10.0,1,100000,2,2,1.0526922967305501e-05,2025-10-25T08:36:44,5
10,5,10.0,1,100000,2,2,8.917089031306102e-06,2025-10-25T08:36:44,9
10,5,10.0,1,100000,2,3,9.48720834358723e-06,2025-10-25T08:36:45,4
10,5,10.0,1,100000,2,3,1.0297354369496185e-05,2025-10-25T08:36:45,10
10,5,10.0,1,100000,2,3,1.053074310645779e-05,2025-10-25T08:36:45,3
10,5,10.0,1,100000,2,3,1.033273170367356e-05,2025-10-25T08:36:45,1
10,5,10.0,1,100000,2,3,1.0126824636466997e-05,2025-10-25T08:36:45,6
10,5,10.0,1,100000,2,3,1.106907006462477e-05,2025-10-25T08:36:45,2
10,5,10.0,1,100000,2,3,1.0098006508034778e-05,2025-10-25T08:36:45,0
10,5,10.0,1,100000,2,3,1.1301674182594697e-05,2025-10-25T08:36:45,7
10,5,10.0,1,100000,2,3,9.430084179740982e-06,2025-10-25T08:36:45,8
10,5,10.0,1,100000,2,3,8.51637133796275e-06,2025-10-25T08:36:45,5
10,5,10.0,1,100000,2,3,9.492137227655966e-06,2025-10-25T08:36:45,9
12,5,10.0,1,100000,2,0,2.2329164515302364e-05,2025-10-25T08:36:51,10
12,5,10.0,1,100000,2,0,2.1460892144861887e-05,2025-10-25T08:36:51,4
12,5,10.0,1,100000,2,0,2.19901045223552e-05,2025-10-25T08:36:51,0
12,5,10.0,1,100000,2,0,2.0439431950856338e-05,2025-10-25T08:36:51,3
12,5,10.0,1,100000,2,0,2.121295277338909e-05,2025-10-25T08:36:51,8
12,5,10.0,1,100000,2,0,2.2401422780468818e-05,2025-10-25T08:36:51,9
12,5,10.0,1,100000,2,0,2.1229142023959738e-05,2025-10-25T08:36:51,1
12,5,10.0,1,100000,2,0,2.0276636825793207e-05,2025-10-25T08:36:51,5
12,5,10.0,1,100000,2,0,2.089555610178573e-05,2025-10-25T08:36:51,2
12,5,10.0,1,100000,2,0,2.238145903603397e-05,2025-10-25T08:36:51,7
12,5,10.0,1,100000,2,0,1.9998818380722758e-05,2025-10-25T08:36:51,6
12,5,10.0,1,100000,2,1,2.0235950748424506e-05,2025-10-25T08:36:57,3
12,5,10.0,1,100000,2,1,2.285745284704034e-05,2025-10-25T08:36:57,0
12,5,10.0,1,100000,2,1,2.0769684781854275e-05,2025-10-25T08:36:57,7
12,5,10.0,1,100000,2,1,2.132732662610236e-05,2025-10-25T08:36:57,4
12,5,10.0,1,100000,2,1,2.2822415690142853e-05,2025-10-25T08:36:57,10
12,5,10.0,1,100000,2,1,2.0355044444076438e-05,2025-10-25T08:36:57,2
12,5,10.0,1,100000,2,1,2.1180562306235937e-05,2025-10-25T08:36:57,9
12,5,10.0,1,100000,2,1,1.9877001535366814e-05,2025-10-25T08:36:57,1
12,5,10.0,1,100000,2,1,2.1497851881854088e-05,2025-10-25T08:36:57,8
12,5,10.0,1,100000,2,1,2.0832316774856878e-05,2025-10-25T08:36:57,6
12,5,10.0,1,100000,2,1,1.9205724892406073e-05,2025-10-25T08:36:58,5
12,5,10.0,1,100000,2,2,2.1027247617988245e-05,2025-10-25T08:37:04,1
12,5,10.0,1,100000,2,2,2.10997573047896e-05,2025-10-25T08:37:04,3
12,5,10.0,1,100000,2,2,2.0673168392770814e-05,2025-10-25T08:37:04,0
12,5,10.0,1,100000,2,2,1.8753239898144588e-05,2025-10-25T08:37:04,7
12,5,10.0,1,100000,2,2,2.1692844986403356e-05,2025-10-25T08:37:04,10
12,5,10.0,1,100000,2,2,2.0138454345886932e-05,2025-10-25T08:37:04,2
12,5,10.0,1,100000,2,2,2.14114670740927e-05,2025-10-25T08:37:04,4
12,5,10.0,1,100000,2,2,1.885882435641619e-05,2025-10-25T08:37:04,8
12,5,10.0,1,100000,2,2,2.0483898861604113e-05,2025-10-25T08:37:04,9
12,5,10.0,1,100000,2,2,2.222225999360119e-05,2025-10-25T08:37:04,6
12,5,10.0,1,100000,2,2,2.0214824511757226e-05,2025-10-25T08:37:04,5
12,5,10.0,1,100000,2,3,2.102222077430198e-05,2025-10-25T08:37:10,7
12,5,10.0,1,100000,2,3,2.0155498997548928e-05,2025-10-25T08:37:10,0
12,5,10.0,1,100000,2,3,2.1296215589404406e-05,2025-10-25T08:37:10,8
12,5,10.0,1,100000,2,3,1.951584890032638e-05,2025-10-25T08:37:10,3
12,5,10.0,1,100000,2,3,2.0307916203219155e-05,2025-10-25T08:37:10,1
12,5,10.0,1,100000,2,3,2.0531463205398206e-05,2025-10-25T08:37:10,10
12,5,10.0,1,100000,2,3,2.217383773538268e-05,2025-10-25T08:37:10,9
12,5,10.0,1,100000,2,3,2.1825645952232955e-05,2025-10-25T08:37:10,2
12,5,10.0,1,100000,2,3,2.1227776193483004e-05,2025-10-25T08:37:10,4
12,5,10.0,1,100000,2,3,2.2780601161310248e-05,2025-10-25T08:37:11,6
12,5,10.0,1,100000,2,3,2.2380241714180978e-05,2025-10-25T08:37:11,5
14,5,10.0,1,100000,2,0,3.992983250485111e-05,2025-10-25T08:37:43,5
14,5,10.0,1,100000,2,0,3.806738454276335e-05,2025-10-25T08:37:43,10
14,5,10.0,1,100000,2,0,4.059419022613341e-05,2025-10-25T08:37:43,1
14,5,10.0,1,100000,2,0,4.025821881249922e-05,2025-10-25T08:37:43,8
14,5,10.0,1,100000,2,0,4.024487354162599e-05,2025-10-25T08:37:43,6
14,5,10.0,1,100000,2,0,3.896130553483975e-05,2025-10-25T08:37:43,7
14,5,10.0,1,100000,2,0,4.008525088633879e-05,2025-10-25T08:37:43,0
14,5,10.0,1,100000,2,0,3.8280924725485725e-05,2025-10-25T08:37:43,9
14,5,10.0,1,100000,2,0,3.7786397085318335e-05,2025-10-25T08:37:43,3
14,5,10.0,1,100000,2,0,4.003165341874678e-05,2025-10-25T08:37:43,4
14,5,10.0,1,100000,2,0,3.8697818773160924e-05,2025-10-25T08:37:43,2
14,5,10.0,1,100000,2,1,3.963275505671502e-05,2025-10-25T08:38:14,1
14,5,10.0,1,100000,2,1,3.8768740214214764e-05,2025-10-25T08:38:14,5
14,5,10.0,1,100000,2,1,3.7012317784858504e-05,2025-10-25T08:38:14,10
14,5,10.0,1,100000,2,1,3.9066322159535785e-05,2025-10-25T08:38:14,8
14,5,10.0,1,100000,2,1,3.8100255626591906e-05,2025-10-25T08:38:15,0
14,5,10.0,1,100000,2,1,4.055020406430609e-05,2025-10-25T08:38:15,3
14,5,10.0,1,100000,2,1,3.606294112269518e-05,2025-10-25T08:38:15,7
14,5,10.0,1,100000,2,1,3.7505545290450605e-05,2025-10-25T08:38:15,6
14,5,10.0,1,100000,2,1,3.9486990336084644e-05,2025-10-25T08:38:15,2
14,5,10.0,1,100000,2,1,3.950812583882205e-05,2025-10-25T08:38:15,4
14,5,10.0,1,100000,2,1,3.9014574915624055e-05,2025-10-25T08:38:15,9
14,5,10.0,1,100000,2,2,4.0710350699027586e-05,2025-10-25T08:38:45,1
14,5,10.0,1,100000,2,2,4.119913558844625e-05,2025-10-25T08:38:46,10
14,5,10.0,1,100000,2,2,3.870194199965886e-05,2025-10-25T08:38:46,5
14,5,10.0,1,100000,2,2,4.1116436888699254e-05,2025-10-25T08:38:46,8
14,5,10.0,1,100000,2,2,3.994679650134379e-05,2025-10-25T08:38:46,2
14,5,10.0,1,100000,2,2,3.9539884267558376e-05,2025-10-25T08:38:46,6
14,5,10.0,1,100000,2,2,4.0164093802257943e-05,2025-10-25T08:38:46,3
14,5,10.0,1,100000,2,2,3.8613871339549475e-05,2025-10-25T08:38:46,7
14,5,10.0,1,100000,2,2,3.9232653332192335e-05,2025-10-25T08:38:46,0
14,5,10.0,1,100000,2,2,3.872782456427878e-05,2025-10-25T08:38:47,4
14,5,10.0,1,100000,2,2,3.8285491009605055e-05,2025-10-25T08:38:47,9
14,5,10.0,1,100000,2,3,4.0124616779907134e-05,2025-10-25T08:39:18,1
14,5,10.0,1,100000,2,3,4.171632288993115e-05,2025-10-25T08:39:19,5
14,5,10.0,1,100000,2,3,3.9601934428447544e-05,2025-10-25T08:39:19,10
14,5,10.0,1,100000,2,3,4.057822198643871e-05,2025-10-25T08:39:19,8
14,5,10.0,1,100000,2,3,4.0626682007239935e-05,2025-10-25T08:39:19,0
14,5,10.0,1,100000,2,3,3.6594627780881806e-05,2025-10-25T08:39:19,3
14,5,10.0,1,100000,2,3,3.905945251485875e-05,2025-10-25T08:39:19,7
14,5,10.0,1,100000,2,3,3.760183629069782e-05,2025-10-25T08:39:19,2
14,5,10.0,1,100000,2,3,4.063022969930844e-05,2025-10-25T08:39:19,6
14,5,10.0,1,100000,2,3,3.7947318603128595e-05,2025-10-25T08:39:19,9
14,5,10.0,1,100000,2,3,3.9573189323885395e-05,2025-10-25T08:39:19,4
16,5,10.0,1,100000,2,0,6.882140639776436e-05,2025-10-25T08:42:00,8
16,5,10.0,1,100000,2,0,6.81636327488287e-05,2025-10-25T08:42:00,7
16,5,10.0,1,100000,2,0,6.818555483904968e-05,2025-10-25T08:42:00,1
16,5,10.0,1,100000,2,0,6.905982494638905e-05,2025-10-25T08:42:01,9
16,5,10.0,1,100000,2,0,6.863003858682388e-05,2025-10-25T08:42:01,0
16,5,10.0,1,100000,2,0,6.808051055990028e-05,2025-10-25T08:42:01,10
16,5,10.0,1,100000,2,0,6.897406094054487e-05,2025-10-25T08:42:01,3
16,5,10.0,1,100000,2,0,6.678599694126234e-05,2025-10-25T08:42:02,6
16,5,10.0,1,100000,2,0,7.026364695510592e-05,2025-10-25T08:42:02,5
16,5,10.0,1,100000,2,0,6.600131142255817e-05,2025-10-25T08:42:02,4
16,5,10.0,1,100000,2,0,6.910785531748086e-05,2025-10-25T08:42:03,2
16,5,10.0,1,100000,2,1,6.955593119191128e-05,2025-10-25T08:44:45,7
16,5,10.0,1,100000,2,1,6.625083997145089e-05,2025-10-25T08:44:46,8
16,5,10.0,1,100000,2,1,6.743136484434369e-05,2025-10-25T08:44:46,10
16,5,10.0,1,100000,2,1,6.898509400874044e-05,2025-10-25T08:44:46,1
16,5,10.0,1,100000,2,1,6.675953503899345e-05,2025-10-25T08:44:47,9
16,5,10.0,1,100000,2,1,6.713152124785534e-05,2025-10-25T08:44:47,3
16,5,10.0,1,100000,2,1,6.830926858921688e-05,2025-10-25T08:44:47,0
16,5,10.0,1,100000,2,1,6.919036894587699e-05,2025-10-25T08:44:48,6
16,5,10.0,1,100000,2,1,7.010470396519246e-05,2025-10-25T08:44:48,4
16,5,10.0,1,100000,2,1,6.831296174043126e-05,2025-10-25T08:44:48,5
16,5,10.0,1,100000,2,1,6.983719019833755e-05,2025-10-25T08:44:48,2
16,5,10.0,1,100000,2,2,6.69873421204586e-05,2025-10-25T08:47:29,7
16,5,10.0,1,100000,2,2,6.624393030725514e-05,2025-10-25T08:47:30,8
16,5,10.0,1,100000,2,2,7.040395898272477e-05,2025-10-25T08:47:30,1
16,5,10.0,1,100000,2,2,6.892257065842793e-05,2025-10-25T08:47:30,10
16,5,10.0,1,100000,2,2,7.007280191708313e-05,2025-10-25T08:47:31,9
16,5,10.0,1,100000,2,2,6.968010265616473e-05,2025-10-25T08:47:32,3
16,5,10.0,1,100000,2,2,7.023106349961793e-05,2025-10-25T08:47:33,2
16,5,10.0,1,100000,2,2,7.009211789953443e-05,2025-10-25T08:47:33,5
16,5,10.0,1,100000,2,2,6.704700869801764e-05,2025-10-25T08:47:33,0
16,5,10.0,1,100000,2,2,7.036045858526606e-05,2025-10-25T08:47:33,4
16,5,10.0,1,100000,2,2,6.536623722766477e-05,2025-10-25T08:47:33,6
16,5,10.0,1,100000,2,3,7.104275003582848e-05,2025-10-25T08:50:13,7
16,5,10.0,1,100000,2,3,6.955921383814195e-05,2025-10-25T08:50:14,1
16,5,10.0,1,100000,2,3,6.685367765287092e-05,2025-10-25T08:50:14,10
16,5,10.0,1,100000,2,3,6.637829761319122e-05,2025-10-25T08:50:15,9
16,5,10.0,1,100000,2,3,6.62754744433641e-05,2025-10-25T08:50:16,8
16,5,10.0,1,100000,2,3,6.825824984265695e-05,2025-10-25T08:50:16,3
16,5,10.0,1,100000,2,3,6.672089774549354e-05,2025-10-25T08:50:17,2
16,5,10.0,1,100000,2,3,6.691458657192026e-05,2025-10-25T08:50:17,5
16,5,10.0,1,100000,2,3,6.737613123379296e-05,2025-10-25T08:50:17,4
16,5,10.0,1,100000,2,3,6.732795360012572e-05,2025-10-25T08:50:17,6
16,5,10.0,1,100000,2,3,7.003347912501337e-05,2025-10-25T08:50:18,0
18,5,10.0,1,100000,2,0,0.00011547299221858442,2025-10-25T09:03:45,1
18,5,10.0,1,100000,2,0,0.00011475155559153316,2025-10-25T09:03:49,9
18,5,10.0,1,100000,2,0,0.00011504736877042298,2025-10-25T09:03:49,5
18,5,10.0,1,100000,2,0,0.0001153172320961885,2025-10-25T09:03:50,7
18,5,10.0,1,100000,2,0,0.00011272690151637273,2025-10-25T09:03:51,10
18,5,10.0,1,100000,2,0,0.00011438604570151851,2025-10-25T09:03:52,3
18,5,10.0,1,100000,2,0,0.0001182125768558824,2025-10-25T09:03:52,6
18,5,10.0,1,100000,2,0,0.00011473904692392158,2025-10-25T09:03:53,2
18,5,10.0,1,100000,2,0,0.0001159819891742101,2025-10-25T09:03:53,8
18,5,10.0,1,100000,2,0,0.00011176926654587744,2025-10-25T09:03:53,0
18,5,10.0,1,100000,2,0,0.00011442871713897148,2025-10-25T09:03:54,4
18,5,10.0,1,100000,2,1,0.00011646924360075332,2025-10-25T09:16:57,1
18,5,10.0,1,100000,2,1,0.00011139932300797362,2025-10-25T09:17:11,5
18,5,10.0,1,100000,2,1,0.00011490998835104984,2025-10-25T09:17:13,9
18,5,10.0,1,100000,2,1,0.00011437420986952702,2025-10-25T09:17:17,3
18,5,10.0,1,100000,2,1,0.0001146203691442276,2025-10-25T09:17:18,7
18,5,10.0,1,100000,2,1,0.00011495026580911024,2025-10-25T09:17:20,10
18,5,10.0,1,100000,2,1,0.00011564492835851903,2025-10-25T09:17:20,6
18,5,10.0,1,100000,2,1,0.00011685064760922102,2025-10-25T09:17:20,2
18,5,10.0,1,100000,2,1,0.00011130226935603808,2025-10-25T09:17:21,0
18,5,10.0,1,100000,2,1,0.00011157051766850514,2025-10-25T09:17:21,8
18,5,10.0,1,100000,2,1,0.0001131120579839345,2025-10-25T09:17:22,4
18,5,10.0,1,100000,2,2,0.00011397134301741632,2025-10-25T09:30:09,1
18,5,10.0,1,100000,2,2,0.00011264276481360024,2025-10-25T09:30:26,5
18,5,10.0,1,100000,2,2,0.00011424506612898533,2025-10-25T09:30:32,7
18,5,10.0,1,100000,2,2,0.00011501546090358969,2025-10-25T09:30:32,9
18,5,10.0,1,100000,2,2,0.00011533427846582199,2025-10-25T09:30:38,3
18,5,10.0,1,100000,2,2,0.00011493690180511791,2025-10-25T09:30:44,2
18,5,10.0,1,100000,2,2,0.00011219859836154984,2025-10-25T09:30:46,10
18,5,10.0,1,100000,2,2,0.00011497931856404568,2025-10-25T09:30:46,6
18,5,10.0,1,100000,2,2,0.00011567894252367646,2025-10-25T09:30:47,8
18,5,10.0,1,100000,2,2,0.00011389610610431218,2025-10-25T09:30:47,0
18,5,10.0,1,100000,2,2,0.00011677675969601208,2025-10-25T09:30:48,4
18,5,10.0,1,100000,2,3,0.00011317876597112285,2025-10-25T09:43:21,1
18,5,10.0,1,100000,2,3,0.00011624694296375069,2025-10-25T09:43:40,5
18,5,10.0,1,100000,2,3,0.00011401274043054928,2025-10-25T09:43:41,7
18,5,10.0,1,100000,2,3,0.00011476893483554835,2025-10-25T09:43:45,9
18,5,10.0,1,100000,2,3,0.00011754799785225967,2025-10-25T09:43:48,3
18,5,10.0,1,100000,2,3,0.00011199446182758309,2025-10-25T09:43:54,2
18,5,10.0,1,100000,2,3,0.00011423656836439392,2025-10-25T09:43:58,0
18,5,10.0,1,100000,2,3,0.00011406533494869862,2025-10-25T09:43:59,10
18,5,10.0,1,100000,2,3,0.00011352405296169676,2025-10-25T09:43:59,8
18,5,10.0,1,100000,2,3,0.00011519791178697913,2025-10-25T09:44:00,6
18,5,10.0,1,100000,2,3,0.00011476826749737,2025-10-25T09:44:01,4
