n,k,t,l,r,p,rep,norm,timestamp,worker
6,2,10.0,1,100000,2,0,0.00012882482058976908,2025-10-25T11:08:13,0
6,2,10.0,1,100000,2,0,0.00013003887194469374,2025-10-25T11:08:13,2
6,2,10.0,1,100000,2,0,0.00013758219615344242,2025-10-25T11:08:13,3
6,2,10.0,1,100000,2,0,0.0002293168382625338,2025-10-25T11:08:13,1
6,2,10.0,1,100000,2,0,0.00010340401408452882,2025-10-25T11:08:13,5
6,2,10.0,1,100000,2,0,8.003944742148246e-05,2025-10-25T11:08:13,4
6,2,10.0,1,100000,2,0,0.00011314401326255722,2025-10-25T11:08:13,10
6,2,10.0,1,100000,2,0,0.00012022089326644884,2025-10-25T11:08:13,7
6,2,10.0,1,100000,2,0,0.00010844623214977211,2025-10-25T11:08:13,6
6,2,10.0,1,100000,2,0,0.00019493603145279392,2025-10-25T11:08:13,8
6,2,10.0,1,100000,2,1,8.23605382624584e-05,2025-10-25T11:08:13,2
6,2,10.0,1,100000,2,1,0.00011098852766426576,2025-10-25T11:08:13,1
6,2,10.0,1,100000,2,0,0.00012219250413037563,2025-10-25T11:08:13,9
6,2,10.0,1,100000,2,1,0.00017117158248832688,2025-10-25T11:08:13,3
6,2,10.0,1,100000,2,1,9.138073087789303e-05,2025-10-25T11:08:13,5
6,2,10.0,1,100000,2,1,0.00016457466634176086,2025-10-25T11:08:13,0
6,2,10.0,1,100000,2,1,0.0001239845874454725,2025-10-25T11:08:13,4
6,2,10.0,1,100000,2,1,0.0003010701254765415,2025-10-25T11:08:13,6
6,2,10.0,1,100000,2,1,8.067740133624164e-05,2025-10-25T11:08:13,10
6,2,10.0,1,100000,2,2,0.0001401243362387916,2025-10-25T11:08:13,3
6,2,10.0,1,100000,2,1,0.00015769339290979583,2025-10-25T11:08:13,7
6,2,10.0,1,100000,2,2,0.00016216100364591402,2025-10-25T11:08:13,1
6,2,10.0,1,100000,2,2,0.00015449278215606775,2025-10-25T11:08:13,10
6,2,10.0,1,100000,2,1,0.00023922158329338857,2025-10-25T11:08:13,8
6,2,10.0,1,100000,2,2,0.00012847173281594533,2025-10-25T11:08:13,0
6,2,10.0,1,100000,2,1,0.0001676766173871798,2025-10-25T11:08:13,9
6,2,10.0,1,100000,2,2,8.399401022140429e-05,2025-10-25T11:08:13,2
6,2,10.0,1,100000,2,2,0.00010681801500167451,2025-10-25T11:08:13,5
6,2,10.0,1,100000,2,2,0.00020424297307500102,2025-10-25T11:08:13,4
6,2,10.0,1,100000,2,3,0.00012818368530834716,2025-10-25T11:08:13,1
6,2,10.0,1,100000,2,3,6.49987691560625e-05,2025-10-25T11:08:13,2
6,2,10.0,1,100000,2,3,0.000207535842684513,2025-10-25T11:08:13,0
6,2,10.0,1,100000,2,2,0.00014183384894936337,2025-10-25T11:08:13,6
6,2,10.0,1,100000,2,2,0.00019627691168565658,2025-10-25T11:08:13,8
6,2,10.0,1,100000,2,2,0.00011134474663902335,2025-10-25T11:08:13,9
6,2,10.0,1,100000,2,3,8.210102388626271e-05,2025-10-25T11:08:13,5
6,2,10.0,1,100000,2,3,0.0001019234787805597,2025-10-25T11:08:13,4
6,2,10.0,1,100000,2,2,0.00011520476079716381,2025-10-25T11:08:13,7
6,2,10.0,1,100000,2,3,0.00017354734201636252,2025-10-25T11:08:13,3
6,2,10.0,1,100000,2,3,0.00012059913341575711,2025-10-25T11:08:13,10
6,2,10.0,1,100000,2,3,0.0001146274163374836,2025-10-25T11:08:13,8
6,2,10.0,1,100000,2,3,0.00014333794182011056,2025-10-25T11:08:13,9
6,2,10.0,1,100000,2,3,7.669344272086498e-05,2025-10-25T11:08:13,6
6,2,10.0,1,100000,2,3,5.2608245332041115e-05,2025-10-25T11:08:13,7
8,2,10.0,1,100000,2,0,0.0002316196153349748,2025-10-25T11:08:14,6
8,2,10.0,1,100000,2,0,0.0002742367594014546,2025-10-25T11:08:14,9
8,2,10.0,1,100000,2,0,0.0004048441173731245,2025-10-25T11:08:14,7
8,2,10.0,1,100000,2,0,0.00028408141045651724,2025-10-25T11:08:14,4
8,2,10.0,1,100000,2,0,0.0001880516788658011,2025-10-25T11:08:14,0
8,2,10.0,1,100000,2,0,0.00025843166953609225,2025-10-25T11:08:14,10
8,2,10.0,1,100000,2,0,0.0001804805618256822,2025-10-25T11:08:14,8
8,2,10.0,1,100000,2,0,0.0001840968832447641,2025-10-25T11:08:14,5
8,2,10.0,1,100000,2,0,0.0002995222411005969,2025-10-25T11:08:14,2
8,2,10.0,1,100000,2,0,0.0001250349209609137,2025-10-25T11:08:14,3
8,2,10.0,1,100000,2,0,0.00025292059831825953,2025-10-25T11:08:14,1
8,2,10.0,1,100000,2,1,0.00025339581700818816,2025-10-25T11:08:14,9
8,2,10.0,1,100000,2,1,0.0003506586608627382,2025-10-25T11:08:14,0
