n,k,t,l,r,p,rep,norm,timestamp,worker
6,4,10.0,1,100000,2,0,5.7037008301929405e-06,2025-10-25T10:19:14,0
6,4,10.0,1,100000,2,0,8.993030855208622e-06,2025-10-25T10:19:14,2
6,4,10.0,1,100000,2,0,3.7912102168393787e-06,2025-10-25T10:19:14,1
6,4,10.0,1,100000,2,0,5.45506348774029e-06,2025-10-25T10:19:14,3
6,4,10.0,1,100000,2,0,8.567488958634428e-06,2025-10-25T10:19:14,6
6,4,10.0,1,100000,2,0,2.4844337099354777e-06,2025-10-25T10:19:14,5
6,4,10.0,1,100000,2,1,9.91791643241947e-06,2025-10-25T10:19:14,0
6,4,10.0,1,100000,2,1,6.466294110984066e-06,2025-10-25T10:19:14,2
6,4,10.0,1,100000,2,1,1.0720785916676723e-05,2025-10-25T10:19:14,1
6,4,10.0,1,100000,2,0,1.170862515876574e-05,2025-10-25T10:19:14,8
6,4,10.0,1,100000,2,0,1.2290551442010913e-05,2025-10-25T10:19:14,7
6,4,10.0,1,100000,2,0,5.1941339905161605e-06,2025-10-25T10:19:14,9
6,4,10.0,1,100000,2,1,6.691376878471307e-06,2025-10-25T10:19:14,3
6,4,10.0,1,100000,2,0,5.562788776678853e-06,2025-10-25T10:19:14,4
6,4,10.0,1,100000,2,1,7.585590565454027e-06,2025-10-25T10:19:14,7
6,4,10.0,1,100000,2,1,7.980320491099727e-06,2025-10-25T10:19:14,8
6,4,10.0,1,100000,2,1,6.736454126998022e-06,2025-10-25T10:19:14,4
6,4,10.0,1,100000,2,0,9.207366491779761e-06,2025-10-25T10:19:14,10
6,4,10.0,1,100000,2,1,8.00841450503016e-06,2025-10-25T10:19:14,6
6,4,10.0,1,100000,2,1,7.342295135048177e-06,2025-10-25T10:19:14,5
6,4,10.0,1,100000,2,2,5.773731036397527e-06,2025-10-25T10:19:14,2
6,4,10.0,1,100000,2,2,7.779929304520236e-06,2025-10-25T10:19:14,0
6,4,10.0,1,100000,2,1,9.434034371326196e-06,2025-10-25T10:19:14,9
6,4,10.0,1,100000,2,2,5.459294770027169e-06,2025-10-25T10:19:14,1
6,4,10.0,1,100000,2,2,4.642965931736044e-06,2025-10-25T10:19:14,3
6,4,10.0,1,100000,2,2,1.3177875336471497e-05,2025-10-25T10:19:14,5
6,4,10.0,1,100000,2,2,5.292740931235875e-06,2025-10-25T10:19:14,7
6,4,10.0,1,100000,2,1,5.8073481827284246e-06,2025-10-25T10:19:14,10
6,4,10.0,1,100000,2,2,1.2827119819552081e-05,2025-10-25T10:19:14,4
6,4,10.0,1,100000,2,2,7.085321386997641e-06,2025-10-25T10:19:14,6
6,4,10.0,1,100000,2,2,1.2055225238637546e-05,2025-10-25T10:19:14,8
6,4,10.0,1,100000,2,3,1.006176711990375e-05,2025-10-25T10:19:14,1
6,4,10.0,1,100000,2,3,7.247743301148785e-06,2025-10-25T10:19:14,2
6,4,10.0,1,100000,2,3,7.571617525041769e-06,2025-10-25T10:19:14,0
6,4,10.0,1,100000,2,2,7.571562407494985e-06,2025-10-25T10:19:14,9
6,4,10.0,1,100000,2,3,8.440656909686102e-06,2025-10-25T10:19:14,3
6,4,10.0,1,100000,2,3,5.406957077496582e-06,2025-10-25T10:19:14,7
6,4,10.0,1,100000,2,2,1.114230546205853e-05,2025-10-25T10:19:14,10
6,4,10.0,1,100000,2,3,9.040609258424952e-06,2025-10-25T10:19:14,5
6,4,10.0,1,100000,2,3,5.858393548926716e-06,2025-10-25T10:19:14,4
6,4,10.0,1,100000,2,3,6.600083671189465e-06,2025-10-25T10:19:14,6
6,4,10.0,1,100000,2,3,5.592553166247633e-06,2025-10-25T10:19:14,8
6,4,10.0,1,100000,2,3,1.3127733357845914e-05,2025-10-25T10:19:14,9
6,4,10.0,1,100000,2,3,1.0169004962459353e-05,2025-10-25T10:19:14,10
8,4,10.0,1,100000,2,0,1.900887460519939e-05,2025-10-25T10:19:14,6
8,4,10.0,1,100000,2,0,1.9026654888786572e-05,2025-10-25T10:19:14,7
8,4,10.0,1,100000,2,0,1.9801458824824206e-05,2025-10-25T10:19:14,3
8,4,10.0,1,100000,2,0,1.7532214151080055e-05,2025-10-25T10:19:14,9
8,4,10.0,1,100000,2,0,1.5195586971831352e-05,2025-10-25T10:19:14,5
8,4,10.0,1,100000,2,0,2.2900949218540897e-05,2025-10-25T10:19:14,2
8,4,10.0,1,100000,2,0,2.5937104820359714e-05,2025-10-25T10:19:14,1
8,4,10.0,1,100000,2,0,2.1030517071477707e-05,2025-10-25T10:19:14,10
8,4,10.0,1,100000,2,0,2.199284624373209e-05,2025-10-25T10:19:14,0
8,4,10.0,1,100000,2,0,1.9285962478004325e-05,2025-10-25T10:19:14,4
8,4,10.0,1,100000,2,0,1.9748485786411133e-05,2025-10-25T10:19:14,8
8,4,10.0,1,100000,2,1,1.6576277970146804e-05,2025-10-25T10:19:14,6
8,4,10.0,1,100000,2,1,2.0241584908325484e-05,2025-10-25T10:19:14,5
8,4,10.0,1,100000,2,1,1.6291654819145315e-05,2025-10-25T10:19:14,3
8,4,10.0,1,100000,2,1,1.994682128153965e-05,2025-10-25T10:19:14,9
8,4,10.0,1,100000,2,1,2.3541690690984543e-05,2025-10-25T10:19:14,1
8,4,10.0,1,100000,2,1,1.7712554869728634e-05,2025-10-25T10:19:14,2
8,4,10.0,1,100000,2,1,2.003176545231544e-05,2025-10-25T10:19:14,7
