n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
10,6,10.1010101010101,2,100000,2,2,7.098758246734725e-11,10,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,3,1.6135409806310775e-10,5,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,2,2.2121154588920433e-10,15,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,2,2.1370247428638046e-10,9,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,2,1.625227864152246e-10,10,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,3,3.367250240248062e-10,7,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,2,1.853528742970077e-10,13,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,2,2.968899038251909e-10,12,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,2,3.2847212744830687e-10,12,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,3,2.358468642680972e-10,9,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,4,1.8004216436971746e-10,7,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,3,2.0515346004562665e-10,4,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,3,1.989378908433267e-10,10,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,3,1.0316365315324262e-10,4,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,3,2.557985761187088e-10,8,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,3,4.4359105487257496e-10,12,2025-10-16T22:51:20,1
10,6,10.1010101010101,2,100000,2,3,4.04989274963215e-10,12,2025-10-16T22:51:20,10
10,6,10.1010101010101,2,100000,2,4,3.3530598787999087e-10,5,2025-10-16T22:51:20,6
10,6,10.1010101010101,2,100000,2,5,1.7532660016748374e-10,8,2025-10-16T22:51:20,4
10,6,10.1010101010101,2,100000,2,4,1.3774198443423592e-10,6,2025-10-16T22:51:20,0
10,6,10.1010101010101,2,100000,2,4,2.367681500472691e-10,10,2025-10-16T22:51:20,8
10,6,10.1010101010101,2,100000,2,3,3.537071429552056e-10,18,2025-10-16T22:51:20,7
10,6,10.1010101010101,2,100000,2,3,3.5997257881673526e-10,11,2025-10-16T22:51:20,2
10,6,10.1010101010101,2,100000,2,4,1.5474328763828698e-10,8,2025-10-16T22:51:20,5
10,6,10.1010101010101,2,100000,2,4,3.282260704196462e-10,14,2025-10-16T22:51:20,3
10,6,10.1010101010101,2,100000,2,4,3.494791977113863e-10,11,2025-10-16T22:51:20,9
10,6,10.1010101010101,2,100000,2,5,1.0695233781155628e-10,1,2025-10-16T22:51:20,8
