n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
6,4,10.0,1,100000,2,0,5.107365104401045e-06,5,2025-10-25T12:53:01,0
6,4,10.0,1,100000,2,0,1.070697710952599e-05,7,2025-10-25T12:53:01,1
6,4,10.0,1,100000,2,0,1.2566952459554582e-05,6,2025-10-25T12:53:01,2
6,4,10.0,1,100000,2,1,8.034322221068115e-06,5,2025-10-25T12:53:01,0
6,4,10.0,1,100000,2,1,8.301631517085893e-06,3,2025-10-25T12:53:01,1
6,4,10.0,1,100000,2,0,1.4963884410952971e-05,12,2025-10-25T12:53:01,3
6,4,10.0,1,100000,2,0,8.953773275517883e-06,5,2025-10-25T12:53:01,5
6,4,10.0,1,100000,2,1,8.067343457391555e-06,5,2025-10-25T12:53:01,2
6,4,10.0,1,100000,2,0,7.092208591331692e-06,6,2025-10-25T12:53:01,4
6,4,10.0,1,100000,2,2,2.3534976546266752e-07,3,2025-10-25T12:53:01,1
6,4,10.0,1,100000,2,0,6.1834453421053805e-06,4,2025-10-25T12:53:01,7
6,4,10.0,1,100000,2,0,6.0967051713629975e-06,6,2025-10-25T12:53:01,6
6,4,10.0,1,100000,2,1,8.173781590873876e-08,3,2025-10-25T12:53:01,5
6,4,10.0,1,100000,2,2,1.1380404310498208e-06,8,2025-10-25T12:53:01,0
6,4,10.0,1,100000,2,1,3.94899717310113e-06,5,2025-10-25T12:53:01,3
6,4,10.0,1,100000,2,1,2.235925222039489e-06,3,2025-10-25T12:53:01,4
6,4,10.0,1,100000,2,0,2.4312546963797596e-07,5,2025-10-25T12:53:01,8
6,4,10.0,1,100000,2,1,8.036496706825302e-06,5,2025-10-25T12:53:01,7
6,4,10.0,1,100000,2,0,3.204557398178383e-06,7,2025-10-25T12:53:01,10
6,4,10.0,1,100000,2,3,7.953535910843714e-06,3,2025-10-25T12:53:01,0
6,4,10.0,1,100000,2,2,7.466358181024828e-06,9,2025-10-25T12:53:01,2
6,4,10.0,1,100000,2,3,7.911146859022697e-06,7,2025-10-25T12:53:01,1
6,4,10.0,1,100000,2,1,6.2338601701021715e-06,6,2025-10-25T12:53:01,6
6,4,10.0,1,100000,2,0,5.533540480560667e-06,8,2025-10-25T12:53:01,9
6,4,10.0,1,100000,2,2,4.123606070206818e-06,9,2025-10-25T12:53:01,5
6,4,10.0,1,100000,2,2,1.1152091023222479e-05,7,2025-10-25T12:53:01,3
6,4,10.0,1,100000,2,4,8.065874032933297e-07,3,2025-10-25T12:53:01,0
6,4,10.0,1,100000,2,2,9.303646093806466e-07,6,2025-10-25T12:53:01,4
6,4,10.0,1,100000,2,1,4.796063588548467e-06,7,2025-10-25T12:53:01,8
6,4,10.0,1,100000,2,3,4.407907238226923e-06,5,2025-10-25T12:53:01,2
