n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
10,4,0.0,2,100000,2,6,0.0,13,2025-10-16T22:56:58,8
10,4,0.0,2,100000,2,7,0.0,7,2025-10-16T22:56:58,6
10,4,0.0,2,100000,2,8,0.0,10,2025-10-16T22:56:58,0
10,4,0.0,2,100000,2,7,0.0,9,2025-10-16T22:56:58,7
10,4,0.0,2,100000,2,7,0.0,9,2025-10-16T22:56:58,9
10,4,0.0,2,100000,2,9,0.0,10,2025-10-16T22:56:58,3
10,4,0.0,2,100000,2,8,0.0,10,2025-10-16T22:56:58,4
10,4,0.0,2,100000,2,6,0.0,16,2025-10-16T22:56:58,2
10,4,0.0,2,100000,2,7,0.0,11,2025-10-16T22:56:58,5
10,4,0.0,2,100000,2,8,0.0,5,2025-10-16T22:56:58,7
10,4,0.0,2,100000,2,8,0.0,5,2025-10-16T22:56:58,9
10,4,0.0,2,100000,2,7,0.0,9,2025-10-16T22:56:58,8
10,4,0.0,2,100000,2,9,0.0,7,2025-10-16T22:56:58,4
10,4,0.0,2,100000,2,8,0.0,10,2025-10-16T22:56:58,1
10,4,0.0,2,100000,2,9,0.0,7,2025-10-16T22:56:58,7
10,4,0.0,2,100000,2,6,0.0,14,2025-10-16T22:56:58,10
10,4,0.0,2,100000,2,7,0.0,9,2025-10-16T22:56:58,2
10,4,0.0,2,100000,2,8,0.0,12,2025-10-16T22:56:58,6
10,4,0.0,2,100000,2,8,0.0,8,2025-10-16T22:56:58,8
10,4,0.0,2,100000,2,9,0.0,14,2025-10-16T22:56:58,0
10,4,0.0,2,100000,2,8,0.0,9,2025-10-16T22:56:58,5
10,4,0.0,2,100000,2,9,0.0,14,2025-10-16T22:56:58,9
10,4,0.0,2,100000,2,9,0.0,5,2025-10-16T22:56:58,5
10,4,0.0,2,100000,2,9,0.0,10,2025-10-16T22:56:58,1
10,4,0.0,2,100000,2,9,0.0,9,2025-10-16T22:56:58,6
10,4,0.0,2,100000,2,7,0.0,13,2025-10-16T22:56:58,10
10,4,0.0,2,100000,2,8,0.0,15,2025-10-16T22:56:58,2
10,4,0.0,2,100000,2,9,0.0,15,2025-10-16T22:56:58,8
10,4,0.0,2,100000,2,8,0.0,8,2025-10-16T22:56:58,10
10,4,0.0,2,100000,2,9,0.0,11,2025-10-16T22:56:58,2
10,4,0.0,2,100000,2,9,0.0,10,2025-10-16T22:56:58,10
10,4,10.1010101010101,2,100000,2,0,2.4328809234805207e-10,8,2025-10-16T22:56:58,7
10,4,10.1010101010101,2,100000,2,0,2.7565897697421324e-10,8,2025-10-16T22:56:58,0
10,4,10.1010101010101,2,100000,2,0,2.264233640098134e-10,10,2025-10-16T22:56:58,6
10,4,10.1010101010101,2,100000,2,0,3.5233507149108136e-10,10,2025-10-16T22:56:58,10
10,4,10.1010101010101,2,100000,2,0,2.5674303247100515e-10,11,2025-10-16T22:56:58,3
10,4,10.1010101010101,2,100000,2,0,3.0747596301206483e-10,10,2025-10-16T22:56:58,5
10,4,10.1010101010101,2,100000,2,0,4.927997317760446e-10,10,2025-10-16T22:56:58,8
10,4,10.1010101010101,2,100000,2,0,3.768153028797146e-10,13,2025-10-16T22:56:58,9
10,4,10.1010101010101,2,100000,2,0,4.0479625778768924e-10,13,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,0,3.6453277983442875e-10,14,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,1,1.3279834331361612e-10,7,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,0,6.154739798175625e-10,16,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,1,1.8875733798443484e-10,6,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,1,1.1759494476616934e-10,9,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,1,2.7754465864206203e-10,6,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,1,1.5375378943456036e-10,7,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,1,2.923688224762014e-10,12,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,1,2.846299527813901e-10,10,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,2,1.490201476297242e-10,5,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,2,1.7951529354395333e-10,4,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,2,2.2131739190240808e-10,10,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,1,6.543528937244196e-10,12,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,1,2.9358326172624066e-10,13,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,2,3.33162463733328e-10,5,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,1,3.9692505286294956e-10,10,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,1,4.3460935610970046e-10,14,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,2,3.021043557799169e-10,8,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,2,3.877826063086767e-10,12,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,3,2.551179256202682e-10,5,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,2,1.2029007710398324e-10,7,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,3,3.0836219280739397e-10,11,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,3,4.30750483722128e-10,11,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,3,1.9615842381155918e-10,7,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,2,2.462407635544199e-10,9,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,2,4.232616883166204e-10,16,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,2,3.162581751490968e-10,14,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,2,1.6308336343367803e-10,13,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,3,2.4596807995575024e-10,8,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,4,2.3526838885175897e-10,9,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,3,2.0425767196608154e-10,18,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,4,3.6911072462740973e-10,8,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,4,3.914384534291688e-10,13,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,3,3.88060752355771e-10,10,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,3,3.6007491305014055e-10,8,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,3,3.384724946959367e-10,17,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,4,4.747949932859021e-10,12,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,3,1.0261941291721443e-10,8,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,4,1.8152441237362114e-10,12,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,5,2.2482156370260195e-10,7,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,3,3.3406569550999647e-10,11,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,5,3.370332687344583e-10,10,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,4,2.100351987619231e-10,6,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,5,3.3020115777804507e-10,6,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,4,5.118019009687396e-10,12,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,4,5.985861214399448e-10,7,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,6,3.5986411505037444e-10,6,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,5,2.7420043630895383e-10,6,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,5,2.2012572278554972e-10,12,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,4,3.6861231311472676e-10,15,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,4,4.016733122028335e-10,13,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,4,3.176627329535725e-10,14,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,5,3.3233949235915454e-10,17,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,6,5.377747590886635e-10,12,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,7,1.0451902600028455e-10,9,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,6,3.6674434809418286e-10,12,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,5,4.954603835616557e-10,10,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,5,4.320933779395804e-10,8,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,6,3.79322297079807e-10,7,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,5,2.9576390642102024e-10,12,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,5,1.886709322888693e-10,7,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,6,3.956541921985569e-10,8,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,5,2.533197553652867e-10,15,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,7,3.12669116666321e-10,6,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,6,3.6002682039937536e-10,12,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,7,1.5943284563733836e-10,9,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,8,3.596850443870154e-10,9,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,7,4.4495444794891646e-10,8,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,6,2.8708619654877467e-10,8,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,6,4.956553852766797e-10,11,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,6,2.5643794892491084e-10,9,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,6,2.718799752848574e-10,10,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,7,2.8208021824010513e-10,10,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,8,2.407641664194886e-10,5,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,7,2.1114029443170105e-10,12,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,6,6.109463000865843e-10,15,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,8,3.381133635572508e-10,7,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,7,3.0664525097941644e-10,7,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,7,4.476594917945467e-10,13,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,8,5.010019504788025e-10,12,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,9,1.3970768013302125e-10,4,2025-10-16T22:56:59,0
10,4,10.1010101010101,2,100000,2,9,1.911192263492814e-10,13,2025-10-16T22:56:59,10
10,4,10.1010101010101,2,100000,2,7,2.6939392650889086e-10,13,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,8,2.8782144995318767e-10,6,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,7,2.42426181831129e-10,11,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,9,2.805867872917547e-10,10,2025-10-16T22:56:59,3
10,4,10.1010101010101,2,100000,2,8,3.9782141313997673e-10,8,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,8,4.640989114401768e-10,11,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,8,3.6570688628405e-10,12,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,7,3.068722843134573e-10,9,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,8,9.380843860663021e-11,6,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,9,1.5457975210993795e-10,7,2025-10-16T22:56:59,2
10,4,10.1010101010101,2,100000,2,9,3.5756753953546435e-10,7,2025-10-16T22:56:59,6
10,4,10.1010101010101,2,100000,2,9,3.163827673362136e-10,17,2025-10-16T22:56:59,1
10,4,10.1010101010101,2,100000,2,9,2.3068657180612067e-10,11,2025-10-16T22:56:59,5
10,4,10.1010101010101,2,100000,2,9,3.333350690262194e-10,12,2025-10-16T22:56:59,4
10,4,10.1010101010101,2,100000,2,8,2.2539567752473298e-10,12,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,9,2.5284513612429794e-10,11,2025-10-16T22:56:59,8
10,4,10.1010101010101,2,100000,2,9,2.838561628581771e-10,4,2025-10-16T22:56:59,7
10,4,10.1010101010101,2,100000,2,8,6.464139435098164e-10,17,2025-10-16T22:56:59,9
10,4,10.1010101010101,2,100000,2,9,2.3940796341123703e-10,11,2025-10-16T22:56:59,9
10,4,20.2020202020202,2,100000,2,0,2.0194566189054764e-10,4,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,0,6.300865676341863e-10,9,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,0,2.8459541784417857e-10,7,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,0,5.514123572319561e-10,8,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,0,5.672830746026161e-10,11,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,0,4.233555937498184e-10,9,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,0,7.542116574385626e-10,8,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,0,6.097196448643873e-10,9,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,1,3.6302302778654937e-10,9,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,0,6.269087500423124e-10,12,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,0,6.189254437793712e-10,12,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,0,1.5496395182195092e-09,15,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,1,3.1706006828865026e-10,7,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,1,9.956760329955458e-10,12,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,1,9.349537825615377e-10,12,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,1,3.692854059806259e-10,8,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,1,5.22077358329446e-10,10,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,1,2.5226000554505075e-10,9,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,1,3.611591419296071e-10,10,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,1,1.7613396262983573e-09,9,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,1,9.458217854761756e-10,12,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,2,6.406716804225288e-10,8,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,1,7.396414614146298e-10,10,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,2,4.2225018933478226e-10,9,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,2,2.4647638223373374e-10,7,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,2,1.1515042520808619e-09,12,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,2,4.982986120078151e-10,10,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,2,1.2617649037002788e-09,17,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,2,1.0263817715587914e-09,14,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,2,2.948825309658424e-10,8,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,2,1.6035768075612433e-09,13,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,3,1.5719860442789003e-09,10,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,2,7.640185691480639e-10,13,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,3,5.893517320681671e-10,11,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,3,5.872355626046323e-10,12,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,3,4.876868295663305e-10,13,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,2,1.1358060275854057e-09,17,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,3,6.389538199524219e-10,14,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,3,2.397798163202328e-09,14,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,3,3.598600485970192e-10,9,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,3,7.481434659413362e-10,14,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,4,6.069314075058157e-10,11,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,3,1.6656434666429526e-09,13,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,4,4.2209971214094026e-10,7,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,3,4.580846094298622e-10,9,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,4,5.346057659581118e-10,7,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,4,1.5916991134670572e-09,11,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,3,4.060521366919345e-10,10,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,4,5.231232038171307e-10,9,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,4,8.148960951875446e-10,10,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,5,3.269928553955038e-10,10,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,5,8.037321407161043e-10,5,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,4,5.828132427172018e-10,12,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,4,3.3545986785947763e-10,9,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,4,6.35204901233433e-10,9,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,5,6.681233440018452e-10,8,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,6,1.8937057794234479e-10,4,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,4,5.9795577383939e-10,13,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,6,3.7485452273675547e-10,7,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,5,6.348107771402232e-10,8,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,5,2.621428934302864e-10,13,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,5,5.219100710319131e-10,8,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,5,2.916511950272584e-10,9,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,5,8.020130351949633e-10,11,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,5,7.701957475189811e-10,15,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,6,2.0989683326112747e-10,7,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,4,9.034260008005249e-10,15,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,7,1.712832563922795e-10,7,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,7,5.863222924216978e-10,8,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,6,3.8224733082948374e-10,15,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,6,3.004053230715234e-10,9,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,5,1.4510820516163624e-09,12,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,6,1.4739648062447256e-09,11,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,7,3.7519102248767675e-10,7,2025-10-16T22:57:00,8
10,4,20.2020202020202,2,100000,2,5,1.2940435039092701e-09,10,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,6,2.097723445690785e-09,14,2025-10-16T22:57:00,4
10,4,20.2020202020202,2,100000,2,6,7.789501895111812e-10,13,2025-10-16T22:57:00,6
10,4,20.2020202020202,2,100000,2,8,4.4569307793924443e-10,8,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,7,1.7496272537156697e-10,7,2025-10-16T22:57:00,7
10,4,20.2020202020202,2,100000,2,7,5.476275131547216e-10,8,2025-10-16T22:57:00,5
10,4,20.2020202020202,2,100000,2,6,1.5355120401452622e-09,16,2025-10-16T22:57:00,0
10,4,20.2020202020202,2,100000,2,6,5.960734950608361e-10,7,2025-10-16T22:57:00,3
10,4,20.2020202020202,2,100000,2,8,2.026259779181521e-09,19,2025-10-16T22:57:00,9
10,4,20.2020202020202,2,100000,2,6,1.3164168570143232e-09,12,2025-10-16T22:57:00,10
10,4,20.2020202020202,2,100000,2,7,4.1591402796796204e-10,12,2025-10-16T22:57:00,1
10,4,20.2020202020202,2,100000,2,9,2.571903591064655e-10,9,2025-10-16T22:57:00,2
10,4,20.2020202020202,2,100000,2,8,7.154554891159772e-10,9,2025-10-16T22:57:00,5
