n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
6,5,10.0,2,100000,2,5,5.523891986864466e-11,6,2025-10-06T15:24:45,2
6,5,10.0,2,100000,2,7,6.963132563641125e-11,6,2025-10-06T15:24:45,4
6,5,10.0,2,100000,2,7,5.080624891876511e-11,6,2025-10-06T15:24:45,1
6,5,10.0,2,100000,2,2,1.349801664555897e-10,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,8,1.6641127820191466e-10,6,2025-10-06T15:24:45,0
6,5,10.0,2,100000,2,5,1.105625489897104e-10,6,2025-10-06T15:24:45,7
6,5,10.0,2,100000,2,3,2.359648217833766e-10,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,2,9.834431012442555e-11,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,2,1.4553937712272725e-10,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,6,6.938117222146051e-11,6,2025-10-06T15:24:45,2
6,5,10.0,2,100000,2,9,1.0906323246086316e-10,6,2025-10-06T15:24:45,3
6,5,10.0,2,100000,2,8,1.5978618190813927e-10,6,2025-10-06T15:24:45,1
6,5,10.0,2,100000,2,3,1.421997040937495e-10,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,8,8.013026790154602e-11,6,2025-10-06T15:24:45,4
6,5,10.0,2,100000,2,4,1.4762955639507264e-10,6,2025-10-06T15:24:45,6
6,5,10.0,2,100000,2,9,1.7125464830673136e-10,6,2025-10-06T15:24:45,0
6,5,10.0,2,100000,2,6,5.487651428511756e-11,6,2025-10-06T15:24:45,7
6,5,10.0,2,100000,2,7,1.5100690729173604e-10,6,2025-10-06T15:24:45,2
6,5,10.0,2,100000,2,9,1.0718557078336313e-10,6,2025-10-06T15:24:45,4
6,5,10.0,2,100000,2,9,3.459462189857032e-11,6,2025-10-06T15:24:45,1
6,5,10.0,2,100000,2,7,9.598341050566885e-11,6,2025-10-06T15:24:45,7
6,5,10.0,2,100000,2,4,1.6527065387567537e-10,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,8,1.0272336432433041e-10,6,2025-10-06T15:24:45,2
6,5,10.0,2,100000,2,3,1.9722453153223696e-10,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,4,7.568521971056378e-11,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,8,3.528756415407876e-11,6,2025-10-06T15:24:45,7
6,5,10.0,2,100000,2,9,1.60895444541827e-10,6,2025-10-06T15:24:45,2
6,5,10.0,2,100000,2,9,1.2002368985984434e-10,6,2025-10-06T15:24:45,7
6,5,10.0,2,100000,2,3,2.35428884645549e-10,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,4,2.682656524140686e-10,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,5,1.7652182506760324e-10,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,5,1.981909397889638e-10,6,2025-10-06T15:24:45,6
6,5,10.0,2,100000,2,5,7.478885914354563e-11,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,5,9.682835167371201e-11,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,6,8.715088816332913e-11,6,2025-10-06T15:24:45,6
6,5,10.0,2,100000,2,4,1.1409900711930663e-10,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,6,1.7786526643525142e-10,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,6,1.5722902329962896e-10,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,5,1.155005010558094e-10,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,7,1.0690884935783611e-10,6,2025-10-06T15:24:45,6
6,5,10.0,2,100000,2,6,1.229924227822882e-10,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,7,4.3517208890498774e-11,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,7,4.4362741040252865e-11,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,6,1.0754659376020964e-10,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,8,1.2767503410643416e-10,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,7,1.7705133440521428e-10,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,7,7.25753336569596e-11,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,8,4.379801956805539e-11,6,2025-10-06T15:24:45,6
6,5,10.0,2,100000,2,8,5.247581359062458e-11,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,8,4.307903588735123e-11,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,9,8.714106059204288e-11,6,2025-10-06T15:24:45,10
6,5,10.0,2,100000,2,9,1.9091526612641604e-10,6,2025-10-06T15:24:45,6
6,5,10.0,2,100000,2,8,9.513930819423744e-11,6,2025-10-06T15:24:45,8
6,5,10.0,2,100000,2,9,9.673737351959015e-11,6,2025-10-06T15:24:45,5
6,5,10.0,2,100000,2,9,6.279002090389326e-11,6,2025-10-06T15:24:45,9
6,5,10.0,2,100000,2,9,8.53336826733834e-11,6,2025-10-06T15:24:45,8
8,5,10.0,2,100000,2,0,3.4134344859040175e-11,4,2025-10-06T15:24:45,10
8,5,10.0,2,100000,2,0,2.4117131266513354e-10,5,2025-10-06T15:24:45,5
8,5,10.0,2,100000,2,0,1.9952170598155642e-10,6,2025-10-06T15:24:45,6
8,5,10.0,2,100000,2,0,1.697265481154893e-10,7,2025-10-06T15:24:45,3
8,5,10.0,2,100000,2,0,3.711157432109557e-11,6,2025-10-06T15:24:45,7
8,5,10.0,2,100000,2,0,2.5181977569456815e-10,9,2025-10-06T15:24:45,1
8,5,10.0,2,100000,2,0,2.913810068299211e-10,9,2025-10-06T15:24:45,2
8,5,10.0,2,100000,2,0,2.949457406672979e-10,9,2025-10-06T15:24:45,9
8,5,10.0,2,100000,2,1,2.6209240271224816e-10,6,2025-10-06T15:24:45,10
8,5,10.0,2,100000,2,1,8.988043126274751e-11,6,2025-10-06T15:24:45,5
8,5,10.0,2,100000,2,0,1.9097227563552717e-10,8,2025-10-06T15:24:45,0
8,5,10.0,2,100000,2,0,5.5777587331312353e-11,9,2025-10-06T15:24:45,4
8,5,10.0,2,100000,2,0,1.1891827122486675e-10,12,2025-10-06T15:24:45,8
8,5,10.0,2,100000,2,1,3.161555406634561e-10,8,2025-10-06T15:24:45,6
