n,k,t,l,r,p,rep,norm,timestamp,worker
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,1
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,5
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,7
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,10
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,2
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,0
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,6
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,9
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,3
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,4
10,6,0.0,2,100000,2,0,0.0,2025-10-03T22:55:47,8
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,1
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,7
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,5
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,8
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,2
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,0
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,9
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,6
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,10
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,4
10,6,0.0,2,100000,2,1,0.0,2025-10-03T22:55:49,3
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,1
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,9
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,5
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,2
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,0
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,7
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,8
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,10
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,6
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,4
10,6,0.0,2,100000,2,2,0.0,2025-10-03T22:55:51,3
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,1
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,5
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,9
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,0
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,7
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,10
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,2
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,4
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,8
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,6
10,6,0.0,2,100000,2,3,0.0,2025-10-03T22:55:53,3
10,6,10.1010101010101,2,100000,2,0,1.3308476187268652e-09,2025-10-03T22:55:55,3
10,6,10.1010101010101,2,100000,2,0,2.3467256676309417e-09,2025-10-03T22:55:55,0
10,6,10.1010101010101,2,100000,2,0,8.114497871776234e-10,2025-10-03T22:55:55,2
10,6,10.1010101010101,2,100000,2,0,1.488831787891778e-09,2025-10-03T22:55:55,6
10,6,10.1010101010101,2,100000,2,0,1.7405745854585405e-09,2025-10-03T22:55:55,4
10,6,10.1010101010101,2,100000,2,0,1.2709400474582344e-09,2025-10-03T22:55:55,5
10,6,10.1010101010101,2,100000,2,0,3.150842126198194e-09,2025-10-03T22:55:55,10
10,6,10.1010101010101,2,100000,2,0,1.7523058819451669e-09,2025-10-03T22:55:55,7
10,6,10.1010101010101,2,100000,2,0,9.322543879062647e-10,2025-10-03T22:55:55,8
10,6,10.1010101010101,2,100000,2,0,8.10486213166496e-10,2025-10-03T22:55:55,1
10,6,10.1010101010101,2,100000,2,0,1.2530404817506497e-09,2025-10-03T22:55:55,9
10,6,10.1010101010101,2,100000,2,1,8.892546515254764e-10,2025-10-03T22:55:57,3
10,6,10.1010101010101,2,100000,2,1,1.1256239277623894e-09,2025-10-03T22:55:57,2
10,6,10.1010101010101,2,100000,2,1,1.1190760007492778e-09,2025-10-03T22:55:57,8
10,6,10.1010101010101,2,100000,2,1,8.805589796781936e-10,2025-10-03T22:55:57,10
10,6,10.1010101010101,2,100000,2,1,9.882208321548234e-10,2025-10-03T22:55:57,6
10,6,10.1010101010101,2,100000,2,1,1.177070448178473e-09,2025-10-03T22:55:57,0
10,6,10.1010101010101,2,100000,2,1,1.608155319550595e-09,2025-10-03T22:55:57,5
10,6,10.1010101010101,2,100000,2,1,2.561558315495531e-09,2025-10-03T22:55:57,4
10,6,10.1010101010101,2,100000,2,1,7.108402651330859e-10,2025-10-03T22:55:57,7
10,6,10.1010101010101,2,100000,2,1,1.569604285657199e-09,2025-10-03T22:55:57,9
10,6,10.1010101010101,2,100000,2,1,1.1065482184482836e-09,2025-10-03T22:55:57,1
10,6,10.1010101010101,2,100000,2,2,1.0976440915153107e-09,2025-10-03T22:55:59,8
10,6,10.1010101010101,2,100000,2,2,1.1224860165540026e-09,2025-10-03T22:55:59,3
10,6,10.1010101010101,2,100000,2,2,2.5919057937795107e-09,2025-10-03T22:55:59,10
10,6,10.1010101010101,2,100000,2,2,1.5950271910230457e-09,2025-10-03T22:55:59,0
10,6,10.1010101010101,2,100000,2,2,7.194057014420447e-10,2025-10-03T22:55:59,6
10,6,10.1010101010101,2,100000,2,2,9.169344713305941e-10,2025-10-03T22:55:59,9
10,6,10.1010101010101,2,100000,2,2,1.190537551431624e-09,2025-10-03T22:55:59,2
10,6,10.1010101010101,2,100000,2,2,1.6149373782955432e-09,2025-10-03T22:55:59,7
10,6,10.1010101010101,2,100000,2,2,1.0717564437753397e-09,2025-10-03T22:55:59,5
10,6,10.1010101010101,2,100000,2,2,1.650545203621227e-09,2025-10-03T22:55:59,4
10,6,10.1010101010101,2,100000,2,2,9.836281802616523e-10,2025-10-03T22:55:59,1
10,6,10.1010101010101,2,100000,2,3,7.662968651451425e-10,2025-10-03T22:56:01,3
10,6,10.1010101010101,2,100000,2,3,8.9455931529063e-10,2025-10-03T22:56:01,8
10,6,10.1010101010101,2,100000,2,3,1.4144308924151429e-09,2025-10-03T22:56:01,10
10,6,10.1010101010101,2,100000,2,3,3.2875857012454702e-09,2025-10-03T22:56:01,6
10,6,10.1010101010101,2,100000,2,3,1.5944054781037565e-09,2025-10-03T22:56:01,9
10,6,10.1010101010101,2,100000,2,3,8.167698598176317e-10,2025-10-03T22:56:01,0
10,6,10.1010101010101,2,100000,2,3,1.2788915465480024e-09,2025-10-03T22:56:01,2
10,6,10.1010101010101,2,100000,2,3,1.727564122583202e-09,2025-10-03T22:56:01,7
10,6,10.1010101010101,2,100000,2,3,1.0651917686494903e-09,2025-10-03T22:56:02,5
10,6,10.1010101010101,2,100000,2,3,1.0539031766599563e-09,2025-10-03T22:56:02,4
10,6,10.1010101010101,2,100000,2,3,1.4434169214720484e-09,2025-10-03T22:56:02,1
10,6,20.2020202020202,2,100000,2,0,2.4194638984838803e-09,2025-10-03T22:56:04,3
10,6,20.2020202020202,2,100000,2,0,9.104258728162651e-10,2025-10-03T22:56:04,9
10,6,20.2020202020202,2,100000,2,0,1.1375327010908992e-09,2025-10-03T22:56:04,1
10,6,20.2020202020202,2,100000,2,0,1.2641363627670187e-09,2025-10-03T22:56:04,2
10,6,20.2020202020202,2,100000,2,0,9.110497261776804e-10,2025-10-03T22:56:04,5
10,6,20.2020202020202,2,100000,2,0,1.2142497786630593e-09,2025-10-03T22:56:04,4
10,6,20.2020202020202,2,100000,2,0,1.253780858318548e-09,2025-10-03T22:56:04,6
10,6,20.2020202020202,2,100000,2,0,2.1403392506432035e-09,2025-10-03T22:56:04,8
10,6,20.2020202020202,2,100000,2,0,8.267651411603945e-10,2025-10-03T22:56:04,10
10,6,20.2020202020202,2,100000,2,0,6.48098761962677e-10,2025-10-03T22:56:04,0
10,6,20.2020202020202,2,100000,2,0,1.3664868693421894e-09,2025-10-03T22:56:04,7
10,6,20.2020202020202,2,100000,2,1,8.848192342079266e-10,2025-10-03T22:56:06,4
10,6,20.2020202020202,2,100000,2,1,4.5385051979969825e-10,2025-10-03T22:56:06,5
10,6,20.2020202020202,2,100000,2,1,1.6954828561346956e-09,2025-10-03T22:56:06,3
10,6,20.2020202020202,2,100000,2,1,6.805871701685592e-10,2025-10-03T22:56:06,1
10,6,20.2020202020202,2,100000,2,1,1.5613487307698065e-09,2025-10-03T22:56:06,8
10,6,20.2020202020202,2,100000,2,1,1.3320030553072563e-09,2025-10-03T22:56:06,9
10,6,20.2020202020202,2,100000,2,1,1.7964314476844177e-09,2025-10-03T22:56:06,10
10,6,20.2020202020202,2,100000,2,1,1.055542275737471e-09,2025-10-03T22:56:06,6
10,6,20.2020202020202,2,100000,2,1,1.4719798186805151e-09,2025-10-03T22:56:06,0
10,6,20.2020202020202,2,100000,2,1,8.284240399980806e-10,2025-10-03T22:56:06,2
10,6,20.2020202020202,2,100000,2,1,1.1012480220728947e-09,2025-10-03T22:56:06,7
10,6,20.2020202020202,2,100000,2,2,1.63247907169386e-09,2025-10-03T22:56:08,1
10,6,20.2020202020202,2,100000,2,2,2.8886763283320234e-09,2025-10-03T22:56:08,10
10,6,20.2020202020202,2,100000,2,2,6.919828286776804e-10,2025-10-03T22:56:08,4
10,6,20.2020202020202,2,100000,2,2,1.7568986171283197e-09,2025-10-03T22:56:08,9
10,6,20.2020202020202,2,100000,2,2,1.1749433491501514e-09,2025-10-03T22:56:08,3
10,6,20.2020202020202,2,100000,2,2,5.269802455597487e-10,2025-10-03T22:56:08,8
10,6,20.2020202020202,2,100000,2,2,1.180383966760821e-09,2025-10-03T22:56:08,0
10,6,20.2020202020202,2,100000,2,2,2.5469239550779693e-09,2025-10-03T22:56:08,5
10,6,20.2020202020202,2,100000,2,2,1.1206799173674617e-09,2025-10-03T22:56:08,6
10,6,20.2020202020202,2,100000,2,2,9.137240024913982e-10,2025-10-03T22:56:08,2
10,6,20.2020202020202,2,100000,2,2,1.3538610165463912e-09,2025-10-03T22:56:08,7
10,6,20.2020202020202,2,100000,2,3,1.2311212681470747e-09,2025-10-03T22:56:10,10
10,6,20.2020202020202,2,100000,2,3,1.5288723060776202e-09,2025-10-03T22:56:10,1
10,6,20.2020202020202,2,100000,2,3,1.0211944468666949e-09,2025-10-03T22:56:10,9
10,6,20.2020202020202,2,100000,2,3,2.385574069139572e-09,2025-10-03T22:56:10,6
10,6,20.2020202020202,2,100000,2,3,1.3823421761364211e-09,2025-10-03T22:56:10,4
10,6,20.2020202020202,2,100000,2,3,1.188384769842222e-09,2025-10-03T22:56:10,3
10,6,20.2020202020202,2,100000,2,3,1.301271270014185e-09,2025-10-03T22:56:10,8
10,6,20.2020202020202,2,100000,2,3,1.988229618859174e-09,2025-10-03T22:56:10,5
10,6,20.2020202020202,2,100000,2,3,7.108122275609488e-10,2025-10-03T22:56:10,0
10,6,20.2020202020202,2,100000,2,3,1.2649606873814215e-09,2025-10-03T22:56:10,2
10,6,20.2020202020202,2,100000,2,3,1.768345736466225e-09,2025-10-03T22:56:10,7
10,6,30.3030303030303,2,100000,2,0,1.7778894765988086e-09,2025-10-03T22:56:13,3
10,6,30.3030303030303,2,100000,2,0,5.338347880119522e-10,2025-10-03T22:56:13,4
10,6,30.3030303030303,2,100000,2,0,1.1045371555154758e-09,2025-10-03T22:56:13,8
10,6,30.3030303030303,2,100000,2,0,8.298682280656959e-10,2025-10-03T22:56:13,10
10,6,30.3030303030303,2,100000,2,0,2.863294070298443e-09,2025-10-03T22:56:13,6
