n,k,t,l,r,p,rep,norm,timestamp,worker
6,3,10.0,1,100000,2,3,2.5655179850462408e-05,2025-10-25T10:45:35,6
6,3,10.0,1,100000,2,3,4.9790962821829056e-05,2025-10-25T10:45:35,5
6,3,10.0,1,100000,2,2,3.747104431189026e-05,2025-10-25T10:45:35,7
6,3,10.0,1,100000,2,3,3.548492232702649e-05,2025-10-25T10:45:35,2
6,3,10.0,1,100000,2,2,1.8410870377033923e-05,2025-10-25T10:45:35,8
6,3,10.0,1,100000,2,3,3.541511090987509e-05,2025-10-25T10:45:35,0
6,3,10.0,1,100000,2,3,4.198865595148823e-05,2025-10-25T10:45:35,1
6,3,10.0,1,100000,2,3,2.2242065381342323e-05,2025-10-25T10:45:35,4
6,3,10.0,1,100000,2,3,3.428125748665299e-05,2025-10-25T10:45:35,7
6,3,10.0,1,100000,2,2,2.2523840851714853e-05,2025-10-25T10:45:35,9
6,3,10.0,1,100000,2,3,4.0644282751890775e-05,2025-10-25T10:45:35,8
6,3,10.0,1,100000,2,3,2.7730301545247838e-05,2025-10-25T10:45:35,9
6,3,10.0,1,100000,2,2,3.351652829727148e-05,2025-10-25T10:45:35,10
6,3,10.0,1,100000,2,3,2.433481405705105e-05,2025-10-25T10:45:35,10
8,3,10.0,1,100000,2,0,6.338512377812066e-05,2025-10-25T10:45:35,6
8,3,10.0,1,100000,2,0,0.00010663975605722864,2025-10-25T10:45:35,9
8,3,10.0,1,100000,2,0,5.887188312245609e-05,2025-10-25T10:45:35,7
8,3,10.0,1,100000,2,0,7.068439846349719e-05,2025-10-25T10:45:35,10
8,3,10.0,1,100000,2,0,7.369959567842168e-05,2025-10-25T10:45:35,5
8,3,10.0,1,100000,2,0,6.939450276868577e-05,2025-10-25T10:45:35,4
8,3,10.0,1,100000,2,0,6.006243876767274e-05,2025-10-25T10:45:35,3
8,3,10.0,1,100000,2,0,8.764517492184307e-05,2025-10-25T10:45:35,0
8,3,10.0,1,100000,2,0,5.779542792488282e-05,2025-10-25T10:45:35,1
8,3,10.0,1,100000,2,0,5.576316181043339e-05,2025-10-25T10:45:35,8
8,3,10.0,1,100000,2,0,6.625225408853414e-05,2025-10-25T10:45:35,2
8,3,10.0,1,100000,2,1,5.324222004990717e-05,2025-10-25T10:45:35,7
8,3,10.0,1,100000,2,1,6.004160467873714e-05,2025-10-25T10:45:35,9
8,3,10.0,1,100000,2,1,9.058970778052682e-05,2025-10-25T10:45:35,10
8,3,10.0,1,100000,2,1,7.414037515163825e-05,2025-10-25T10:45:35,6
8,3,10.0,1,100000,2,1,7.29512250946528e-05,2025-10-25T10:45:35,2
8,3,10.0,1,100000,2,1,5.482677911857009e-05,2025-10-25T10:45:35,5
8,3,10.0,1,100000,2,1,6.359109520741302e-05,2025-10-25T10:45:35,4
8,3,10.0,1,100000,2,1,9.515958261523965e-05,2025-10-25T10:45:35,1
8,3,10.0,1,100000,2,1,7.882028472023646e-05,2025-10-25T10:45:35,0
8,3,10.0,1,100000,2,1,5.603963129717873e-05,2025-10-25T10:45:35,3
8,3,10.0,1,100000,2,1,7.57480554372256e-05,2025-10-25T10:45:35,8
8,3,10.0,1,100000,2,2,5.7321146234152936e-05,2025-10-25T10:45:36,7
8,3,10.0,1,100000,2,2,6.796778384623959e-05,2025-10-25T10:45:36,10
8,3,10.0,1,100000,2,2,5.026431827098849e-05,2025-10-25T10:45:36,9
8,3,10.0,1,100000,2,2,5.600659665576153e-05,2025-10-25T10:45:36,6
8,3,10.0,1,100000,2,2,6.52958887162182e-05,2025-10-25T10:45:36,2
8,3,10.0,1,100000,2,2,9.250481679709209e-05,2025-10-25T10:45:36,5
8,3,10.0,1,100000,2,2,8.42391045748155e-05,2025-10-25T10:45:36,4
8,3,10.0,1,100000,2,2,7.290617811302912e-05,2025-10-25T10:45:36,3
8,3,10.0,1,100000,2,2,6.144528680736108e-05,2025-10-25T10:45:36,8
8,3,10.0,1,100000,2,2,7.658640304686376e-05,2025-10-25T10:45:36,0
8,3,10.0,1,100000,2,2,6.977105898784567e-05,2025-10-25T10:45:36,1
8,3,10.0,1,100000,2,3,5.9842810081828346e-05,2025-10-25T10:45:36,6
8,3,10.0,1,100000,2,3,6.196447541668431e-05,2025-10-25T10:45:36,10
8,3,10.0,1,100000,2,3,7.547620135449145e-05,2025-10-25T10:45:36,7
8,3,10.0,1,100000,2,3,6.22532804366377e-05,2025-10-25T10:45:36,9
8,3,10.0,1,100000,2,3,8.861023367469986e-05,2025-10-25T10:45:36,3
8,3,10.0,1,100000,2,3,5.0896711580062745e-05,2025-10-25T10:45:36,4
8,3,10.0,1,100000,2,3,7.464075642938582e-05,2025-10-25T10:45:36,1
8,3,10.0,1,100000,2,3,6.794044303568091e-05,2025-10-25T10:45:36,2
8,3,10.0,1,100000,2,3,6.931088973772425e-05,2025-10-25T10:45:36,8
8,3,10.0,1,100000,2,3,8.819066502759752e-05,2025-10-25T10:45:36,5
8,3,10.0,1,100000,2,3,5.113019651685935e-05,2025-10-25T10:45:36,0
10,3,10.0,1,100000,2,0,0.00013665907864450255,2025-10-25T10:45:36,4
10,3,10.0,1,100000,2,0,0.0001475377991671492,2025-10-25T10:45:36,8
10,3,10.0,1,100000,2,0,0.00014380975325379571,2025-10-25T10:45:36,0
10,3,10.0,1,100000,2,0,0.0001408366396709485,2025-10-25T10:45:36,6
10,3,10.0,1,100000,2,0,0.00013174775646032899,2025-10-25T10:45:36,10
10,3,10.0,1,100000,2,0,0.0001300124326356848,2025-10-25T10:45:36,3
10,3,10.0,1,100000,2,0,0.00012191370486931616,2025-10-25T10:45:36,5
10,3,10.0,1,100000,2,0,0.00012520914490659043,2025-10-25T10:45:36,7
10,3,10.0,1,100000,2,0,0.00013544707057345793,2025-10-25T10:45:36,2
10,3,10.0,1,100000,2,0,0.00014500558396073968,2025-10-25T10:45:36,1
10,3,10.0,1,100000,2,0,0.00013162694305624912,2025-10-25T10:45:36,9
10,3,10.0,1,100000,2,1,0.0001395418788629012,2025-10-25T10:45:37,4
10,3,10.0,1,100000,2,1,0.00010793659205051157,2025-10-25T10:45:37,5
10,3,10.0,1,100000,2,1,0.00012768091507284993,2025-10-25T10:45:37,0
10,3,10.0,1,100000,2,1,0.00012799165312535554,2025-10-25T10:45:37,8
10,3,10.0,1,100000,2,1,0.00014300034558107573,2025-10-25T10:45:37,2
10,3,10.0,1,100000,2,1,0.00010070922201291115,2025-10-25T10:45:37,10
10,3,10.0,1,100000,2,1,0.00013103240400340641,2025-10-25T10:45:37,7
10,3,10.0,1,100000,2,1,0.0001113278230404651,2025-10-25T10:45:37,3
10,3,10.0,1,100000,2,1,0.00011313360586094464,2025-10-25T10:45:37,6
10,3,10.0,1,100000,2,1,0.00012744581085169014,2025-10-25T10:45:37,1
10,3,10.0,1,100000,2,1,0.00011921512530252444,2025-10-25T10:45:37,9
10,3,10.0,1,100000,2,2,0.00011905778624687979,2025-10-25T10:45:37,5
10,3,10.0,1,100000,2,2,0.00016117180253981194,2025-10-25T10:45:38,4
10,3,10.0,1,100000,2,2,0.00015019079186891188,2025-10-25T10:45:38,7
10,3,10.0,1,100000,2,2,0.00012525381377444472,2025-10-25T10:45:38,8
10,3,10.0,1,100000,2,2,0.00013052656909176067,2025-10-25T10:45:38,10
10,3,10.0,1,100000,2,2,0.00012018695507679152,2025-10-25T10:45:38,2
10,3,10.0,1,100000,2,2,0.0001451548667484675,2025-10-25T10:45:38,6
10,3,10.0,1,100000,2,2,0.00011622589281332137,2025-10-25T10:45:38,0
10,3,10.0,1,100000,2,2,0.00014168100162379455,2025-10-25T10:45:38,3
10,3,10.0,1,100000,2,2,0.00013212025301688132,2025-10-25T10:45:38,9
10,3,10.0,1,100000,2,2,0.00011777707264494892,2025-10-25T10:45:38,1
10,3,10.0,1,100000,2,3,0.00014212677653655653,2025-10-25T10:45:38,5
10,3,10.0,1,100000,2,3,0.00011824133366888273,2025-10-25T10:45:38,4
10,3,10.0,1,100000,2,3,0.00010695413221991151,2025-10-25T10:45:38,7
10,3,10.0,1,100000,2,3,0.00012343798326848603,2025-10-25T10:45:38,3
10,3,10.0,1,100000,2,3,0.00015463749795211805,2025-10-25T10:45:38,8
10,3,10.0,1,100000,2,3,0.00014160821541184875,2025-10-25T10:45:38,10
10,3,10.0,1,100000,2,3,0.00014303825710129146,2025-10-25T10:45:38,0
10,3,10.0,1,100000,2,3,0.00012431752789386508,2025-10-25T10:45:38,6
10,3,10.0,1,100000,2,3,0.00011703555766033895,2025-10-25T10:45:38,2
10,3,10.0,1,100000,2,3,9.834538840298497e-05,2025-10-25T10:45:38,9
10,3,10.0,1,100000,2,3,0.00012717565616582747,2025-10-25T10:45:38,1
12,3,10.0,1,100000,2,0,0.00022953441350713458,2025-10-25T10:45:40,9
12,3,10.0,1,100000,2,0,0.0002188793137786718,2025-10-25T10:45:40,10
12,3,10.0,1,100000,2,0,0.00022786835371838994,2025-10-25T10:45:40,4
12,3,10.0,1,100000,2,0,0.00019586144354213623,2025-10-25T10:45:40,2
12,3,10.0,1,100000,2,0,0.0002550713445486462,2025-10-25T10:45:40,0
12,3,10.0,1,100000,2,0,0.00019712104652824038,2025-10-25T10:45:40,6
12,3,10.0,1,100000,2,0,0.00017944341036587612,2025-10-25T10:45:40,1
12,3,10.0,1,100000,2,0,0.0002075607690169732,2025-10-25T10:45:40,7
12,3,10.0,1,100000,2,0,0.0002304956375132443,2025-10-25T10:45:40,8
12,3,10.0,1,100000,2,0,0.00021042649384172985,2025-10-25T10:45:40,3
12,3,10.0,1,100000,2,0,0.00021311067962148224,2025-10-25T10:45:40,5
12,3,10.0,1,100000,2,1,0.00023648381770406164,2025-10-25T10:45:42,7
12,3,10.0,1,100000,2,1,0.0002151311498279363,2025-10-25T10:45:42,0
12,3,10.0,1,100000,2,1,0.00022451689833395284,2025-10-25T10:45:42,2
12,3,10.0,1,100000,2,1,0.00020784812626068337,2025-10-25T10:45:42,10
12,3,10.0,1,100000,2,1,0.00021158157267965684,2025-10-25T10:45:42,6
12,3,10.0,1,100000,2,1,0.00022581190309531614,2025-10-25T10:45:42,4
12,3,10.0,1,100000,2,1,0.00022708911789935573,2025-10-25T10:45:42,9
12,3,10.0,1,100000,2,1,0.00021766997561491406,2025-10-25T10:45:42,8
12,3,10.0,1,100000,2,1,0.00020478707207761732,2025-10-25T10:45:42,3
12,3,10.0,1,100000,2,1,0.00021698439495693747,2025-10-25T10:45:42,1
12,3,10.0,1,100000,2,1,0.0002081785297732403,2025-10-25T10:45:42,5
12,3,10.0,1,100000,2,2,0.0001949545401388162,2025-10-25T10:45:43,2
12,3,10.0,1,100000,2,2,0.0002136527474484249,2025-10-25T10:45:43,7
12,3,10.0,1,100000,2,2,0.00022505802195053765,2025-10-25T10:45:43,4
12,3,10.0,1,100000,2,2,0.00019276309100205876,2025-10-25T10:45:43,6
12,3,10.0,1,100000,2,2,0.00021627550261340403,2025-10-25T10:45:43,10
12,3,10.0,1,100000,2,2,0.0001990321886234026,2025-10-25T10:45:43,9
12,3,10.0,1,100000,2,2,0.00022786377813879645,2025-10-25T10:45:43,8
12,3,10.0,1,100000,2,2,0.00022221853842603793,2025-10-25T10:45:44,0
12,3,10.0,1,100000,2,2,0.0002283913152893697,2025-10-25T10:45:44,3
12,3,10.0,1,100000,2,2,0.000253842933854222,2025-10-25T10:45:44,5
12,3,10.0,1,100000,2,2,0.00023039478263312565,2025-10-25T10:45:44,1
12,3,10.0,1,100000,2,3,0.00021597209875327892,2025-10-25T10:45:45,2
12,3,10.0,1,100000,2,3,0.00022167507957976474,2025-10-25T10:45:45,6
12,3,10.0,1,100000,2,3,0.0002070450807853585,2025-10-25T10:45:45,7
12,3,10.0,1,100000,2,3,0.00019937468102011608,2025-10-25T10:45:45,3
12,3,10.0,1,100000,2,3,0.00022940307343906588,2025-10-25T10:45:45,9
12,3,10.0,1,100000,2,3,0.00022653916167377657,2025-10-25T10:45:45,4
12,3,10.0,1,100000,2,3,0.00021316001832068324,2025-10-25T10:45:45,10
12,3,10.0,1,100000,2,3,0.00020688868488378092,2025-10-25T10:45:45,8
12,3,10.0,1,100000,2,3,0.00021814490984288772,2025-10-25T10:45:45,1
12,3,10.0,1,100000,2,3,0.00020064442821107967,2025-10-25T10:45:45,5
12,3,10.0,1,100000,2,3,0.00022079582221899702,2025-10-25T10:45:45,0
14,3,10.0,1,100000,2,0,0.000357452462516829,2025-10-25T10:45:51,0
14,3,10.0,1,100000,2,0,0.00035930071812348733,2025-10-25T10:45:51,1
14,3,10.0,1,100000,2,0,0.0003497035239409474,2025-10-25T10:45:51,3
14,3,10.0,1,100000,2,0,0.00034952067054115957,2025-10-25T10:45:51,4
14,3,10.0,1,100000,2,0,0.00036653605935885094,2025-10-25T10:45:51,9
14,3,10.0,1,100000,2,0,0.00033991254564436817,2025-10-25T10:45:51,6
14,3,10.0,1,100000,2,0,0.00036771639049710115,2025-10-25T10:45:51,5
14,3,10.0,1,100000,2,0,0.00032437499492001833,2025-10-25T10:45:51,10
14,3,10.0,1,100000,2,0,0.00039779855201820685,2025-10-25T10:45:51,7
14,3,10.0,1,100000,2,0,0.0003498023398853024,2025-10-25T10:45:51,2
14,3,10.0,1,100000,2,0,0.0003516583188112466,2025-10-25T10:45:51,8
14,3,10.0,1,100000,2,1,0.00033953128103926365,2025-10-25T10:45:57,1
14,3,10.0,1,100000,2,1,0.0003851682855565312,2025-10-25T10:45:57,4
14,3,10.0,1,100000,2,1,0.0003509631633278915,2025-10-25T10:45:57,0
14,3,10.0,1,100000,2,1,0.0003258839620209117,2025-10-25T10:45:57,6
14,3,10.0,1,100000,2,1,0.00040960979877978365,2025-10-25T10:45:57,2
14,3,10.0,1,100000,2,1,0.00038102513743356936,2025-10-25T10:45:57,3
14,3,10.0,1,100000,2,1,0.0003456352258309518,2025-10-25T10:45:57,7
14,3,10.0,1,100000,2,1,0.0003374900184264388,2025-10-25T10:45:57,9
14,3,10.0,1,100000,2,1,0.0003426920324849696,2025-10-25T10:45:57,5
14,3,10.0,1,100000,2,1,0.00038678277126945576,2025-10-25T10:45:57,10
14,3,10.0,1,100000,2,1,0.0003688977804901551,2025-10-25T10:45:57,8
14,3,10.0,1,100000,2,2,0.0003473322998605248,2025-10-25T10:46:03,1
14,3,10.0,1,100000,2,2,0.0003735676343002504,2025-10-25T10:46:03,4
14,3,10.0,1,100000,2,2,0.0003632896116611694,2025-10-25T10:46:03,0
14,3,10.0,1,100000,2,2,0.0003509794163748777,2025-10-25T10:46:03,6
14,3,10.0,1,100000,2,2,0.0003684530731402667,2025-10-25T10:46:03,10
14,3,10.0,1,100000,2,2,0.00035691036623638556,2025-10-25T10:46:03,2
14,3,10.0,1,100000,2,2,0.00037198764812101644,2025-10-25T10:46:03,3
14,3,10.0,1,100000,2,2,0.00035782404575725906,2025-10-25T10:46:03,9
14,3,10.0,1,100000,2,2,0.0004261035402232064,2025-10-25T10:46:03,7
14,3,10.0,1,100000,2,2,0.000325777972566248,2025-10-25T10:46:03,5
14,3,10.0,1,100000,2,2,0.0003489069311877888,2025-10-25T10:46:03,8
14,3,10.0,1,100000,2,3,0.0003463033272388602,2025-10-25T10:46:09,4
14,3,10.0,1,100000,2,3,0.00037320362021878113,2025-10-25T10:46:09,1
14,3,10.0,1,100000,2,3,0.00037789601448949084,2025-10-25T10:46:09,2
14,3,10.0,1,100000,2,3,0.0003518488265789123,2025-10-25T10:46:09,10
14,3,10.0,1,100000,2,3,0.0003302428381063278,2025-10-25T10:46:09,3
14,3,10.0,1,100000,2,3,0.00031937972268566967,2025-10-25T10:46:09,6
14,3,10.0,1,100000,2,3,0.0003272814756425064,2025-10-25T10:46:09,9
14,3,10.0,1,100000,2,3,0.0003569031393037225,2025-10-25T10:46:09,0
14,3,10.0,1,100000,2,3,0.0003412894982065251,2025-10-25T10:46:09,7
14,3,10.0,1,100000,2,3,0.00033506017677950687,2025-10-25T10:46:09,5
14,3,10.0,1,100000,2,3,0.0003672341513202805,2025-10-25T10:46:09,8
16,3,10.0,1,100000,2,0,0.0005646043715619395,2025-10-25T10:46:29,8
16,3,10.0,1,100000,2,0,0.0005860850049213092,2025-10-25T10:46:29,9
16,3,10.0,1,100000,2,0,0.0005699580926109346,2025-10-25T10:46:29,7
16,3,10.0,1,100000,2,0,0.0005629147288398378,2025-10-25T10:46:29,1
16,3,10.0,1,100000,2,0,0.0005737680113800648,2025-10-25T10:46:29,2
16,3,10.0,1,100000,2,0,0.0006106151101268443,2025-10-25T10:46:30,5
16,3,10.0,1,100000,2,0,0.0006410093723734701,2025-10-25T10:46:30,3
16,3,10.0,1,100000,2,0,0.0005471141950271682,2025-10-25T10:46:30,6
16,3,10.0,1,100000,2,0,0.0005677880861616824,2025-10-25T10:46:30,4
16,3,10.0,1,100000,2,0,0.0005730293450200018,2025-10-25T10:46:30,10
16,3,10.0,1,100000,2,0,0.0005291678931493071,2025-10-25T10:46:30,0
16,3,10.0,1,100000,2,1,0.000568931331661809,2025-10-25T10:46:49,8
16,3,10.0,1,100000,2,1,0.0006148751662270077,2025-10-25T10:46:49,1
16,3,10.0,1,100000,2,1,0.0005630906475026432,2025-10-25T10:46:49,2
16,3,10.0,1,100000,2,1,0.0005588871129966737,2025-10-25T10:46:50,9
16,3,10.0,1,100000,2,1,0.0005238470905418972,2025-10-25T10:46:50,7
16,3,10.0,1,100000,2,1,0.0005744483273346009,2025-10-25T10:46:50,6
16,3,10.0,1,100000,2,1,0.0005705750638666052,2025-10-25T10:46:50,5
16,3,10.0,1,100000,2,1,0.0006337617309071429,2025-10-25T10:46:50,3
16,3,10.0,1,100000,2,1,0.0005945505398597162,2025-10-25T10:46:50,4
16,3,10.0,1,100000,2,1,0.0006275492690430265,2025-10-25T10:46:50,10
16,3,10.0,1,100000,2,1,0.0005581438320775637,2025-10-25T10:46:51,0
16,3,10.0,1,100000,2,2,0.0005887455924479327,2025-10-25T10:47:09,5
16,3,10.0,1,100000,2,2,0.0005755541263300795,2025-10-25T10:47:09,7
16,3,10.0,1,100000,2,2,0.0005277868851768484,2025-10-25T10:47:10,2
16,3,10.0,1,100000,2,2,0.0005486021474836981,2025-10-25T10:47:10,8
16,3,10.0,1,100000,2,2,0.0006122621493366906,2025-10-25T10:47:10,6
16,3,10.0,1,100000,2,2,0.0005548959097321089,2025-10-25T10:47:10,1
16,3,10.0,1,100000,2,2,0.0005869066358673443,2025-10-25T10:47:10,9
16,3,10.0,1,100000,2,2,0.0006254433626574567,2025-10-25T10:47:10,4
16,3,10.0,1,100000,2,2,0.0005861448616280971,2025-10-25T10:47:10,3
16,3,10.0,1,100000,2,2,0.0005785553750155055,2025-10-25T10:47:10,10
16,3,10.0,1,100000,2,2,0.0005620620401590493,2025-10-25T10:47:11,0
16,3,10.0,1,100000,2,3,0.0006298362011818113,2025-10-25T10:47:30,7
16,3,10.0,1,100000,2,3,0.0005917530330876694,2025-10-25T10:47:30,8
16,3,10.0,1,100000,2,3,0.0006213702456681922,2025-10-25T10:47:30,5
16,3,10.0,1,100000,2,3,0.0005830100645848089,2025-10-25T10:47:30,1
16,3,10.0,1,100000,2,3,0.0005668825856338806,2025-10-25T10:47:30,2
16,3,10.0,1,100000,2,3,0.000558374294601102,2025-10-25T10:47:30,6
16,3,10.0,1,100000,2,3,0.0005602003523622566,2025-10-25T10:47:30,9
16,3,10.0,1,100000,2,3,0.0006320449512050748,2025-10-25T10:47:30,4
16,3,10.0,1,100000,2,3,0.000577378661535054,2025-10-25T10:47:30,3
16,3,10.0,1,100000,2,3,0.0005715290494827371,2025-10-25T10:47:30,10
16,3,10.0,1,100000,2,3,0.0005813229700908686,2025-10-25T10:47:31,0
18,3,10.0,1,100000,2,0,0.0009385186818695031,2025-10-25T10:48:54,4
18,3,10.0,1,100000,2,0,0.0009376980503002687,2025-10-25T10:48:54,9
18,3,10.0,1,100000,2,0,0.0009020138934014787,2025-10-25T10:48:54,5
18,3,10.0,1,100000,2,0,0.0008856270090319098,2025-10-25T10:48:54,2
18,3,10.0,1,100000,2,0,0.0009055382963497289,2025-10-25T10:48:54,10
18,3,10.0,1,100000,2,0,0.0009787766928467457,2025-10-25T10:48:54,0
18,3,10.0,1,100000,2,0,0.0009410992362696845,2025-10-25T10:48:54,7
18,3,10.0,1,100000,2,0,0.0009024278690719637,2025-10-25T10:48:55,3
18,3,10.0,1,100000,2,0,0.0009341361910767281,2025-10-25T10:48:55,8
18,3,10.0,1,100000,2,0,0.0009014436677064016,2025-10-25T10:48:55,1
18,3,10.0,1,100000,2,0,0.000979170248442207,2025-10-25T10:48:55,6
18,3,10.0,1,100000,2,1,0.0009785186392046443,2025-10-25T10:50:20,9
18,3,10.0,1,100000,2,1,0.0008814498718669883,2025-10-25T10:50:20,2
18,3,10.0,1,100000,2,1,0.00091279761351508,2025-10-25T10:50:21,5
18,3,10.0,1,100000,2,1,0.0009248668700204265,2025-10-25T10:50:21,4
18,3,10.0,1,100000,2,1,0.0009636799040875511,2025-10-25T10:50:21,7
18,3,10.0,1,100000,2,1,0.0009129130942716737,2025-10-25T10:50:21,10
18,3,10.0,1,100000,2,1,0.0009058949898893951,2025-10-25T10:50:21,0
18,3,10.0,1,100000,2,1,0.0009650704729693692,2025-10-25T10:50:21,1
18,3,10.0,1,100000,2,1,0.0008794150480461519,2025-10-25T10:50:22,3
18,3,10.0,1,100000,2,1,0.0009281663154237648,2025-10-25T10:50:22,8
18,3,10.0,1,100000,2,1,0.0009688302181537219,2025-10-25T10:50:22,6
18,3,10.0,1,100000,2,2,0.0008942353158704134,2025-10-25T10:51:48,9
18,3,10.0,1,100000,2,2,0.0009678625884411918,2025-10-25T10:51:50,5
18,3,10.0,1,100000,2,2,0.0008758259449376475,2025-10-25T10:51:50,7
18,3,10.0,1,100000,2,2,0.0009412430487749439,2025-10-25T10:51:50,1
18,3,10.0,1,100000,2,2,0.0009173587039240009,2025-10-25T10:51:50,2
18,3,10.0,1,100000,2,2,0.0009249196766332152,2025-10-25T10:51:50,3
18,3,10.0,1,100000,2,2,0.0008638995605417173,2025-10-25T10:51:50,4
18,3,10.0,1,100000,2,2,0.0010035117437930262,2025-10-25T10:51:50,10
18,3,10.0,1,100000,2,2,0.0009250736153503235,2025-10-25T10:51:51,0
18,3,10.0,1,100000,2,2,0.0009027941450968494,2025-10-25T10:51:51,6
18,3,10.0,1,100000,2,2,0.0009489943724660016,2025-10-25T10:51:51,8
18,3,10.0,1,100000,2,3,0.0009569091451650199,2025-10-25T10:53:16,9
18,3,10.0,1,100000,2,3,0.0009151874477331042,2025-10-25T10:53:18,1
18,3,10.0,1,100000,2,3,0.0009501952375212716,2025-10-25T10:53:18,7
18,3,10.0,1,100000,2,3,0.000964433868950507,2025-10-25T10:53:18,2
18,3,10.0,1,100000,2,3,0.0008998789500831834,2025-10-25T10:53:19,3
18,3,10.0,1,100000,2,3,0.0008887178909165349,2025-10-25T10:53:19,5
18,3,10.0,1,100000,2,3,0.0009479239016262481,2025-10-25T10:53:19,10
18,3,10.0,1,100000,2,3,0.0008932419383895104,2025-10-25T10:53:19,4
18,3,10.0,1,100000,2,3,0.0009716185505727598,2025-10-25T10:53:19,6
18,3,10.0,1,100000,2,3,0.0010143170786320627,2025-10-25T10:53:19,0
18,3,10.0,1,100000,2,3,0.000958526394442715,2025-10-25T10:53:19,8
