n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
10,6,0.0,1,100000,2,0,0.0,7,2025-10-25T17:55:52,1
10,6,0.0,1,100000,2,0,0.0,7,2025-10-25T17:55:52,2
10,6,0.0,1,100000,2,0,0.0,8,2025-10-25T17:55:52,0
10,6,0.0,1,100000,2,0,0.0,6,2025-10-25T17:55:52,4
10,6,0.0,1,100000,2,0,0.0,9,2025-10-25T17:55:52,3
10,6,0.0,1,100000,2,0,0.0,10,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,0,0.0,8,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,0,0.0,10,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,1,0.0,6,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,0,0.0,13,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,1,0.0,8,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,1,0.0,10,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,0,0.0,15,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,1,0.0,14,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,1,0.0,4,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,1,0.0,13,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,1,0.0,9,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,1,0.0,9,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,2,0.0,13,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,2,0.0,9,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,2,0.0,9,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,0,0.0,15,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,1,0.0,10,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,2,0.0,13,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,2,0.0,11,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,3,0.0,5,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,2,0.0,13,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,1,0.0,13,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,2,0.0,9,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,2,0.0,8,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,3,0.0,8,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,2,0.0,13,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,1,0.0,8,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,2,0.0,7,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,3,0.0,11,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,2,0.0,11,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,3,0.0,7,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,3,0.0,10,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,4,0.0,12,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,3,0.0,11,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,3,0.0,12,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,3,0.0,10,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,3,0.0,12,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,3,0.0,8,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,4,0.0,17,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,4,0.0,8,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,3,0.0,6,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,4,0.0,10,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,4,0.0,9,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,5,0.0,4,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,4,0.0,14,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,4,0.0,9,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,4,0.0,8,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,5,0.0,12,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,4,0.0,14,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,5,0.0,8,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,4,0.0,14,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,6,0.0,7,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,5,0.0,6,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,4,0.0,13,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,5,0.0,14,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,6,0.0,11,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,5,0.0,11,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,5,0.0,12,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,5,0.0,12,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,7,0.0,6,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,5,0.0,11,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,5,0.0,8,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,5,0.0,12,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,6,0.0,10,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,7,0.0,9,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,6,0.0,14,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,6,0.0,6,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,6,0.0,12,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,6,0.0,10,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,6,0.0,7,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,6,0.0,8,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,6,0.0,10,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,8,0.0,7,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,7,0.0,6,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,7,0.0,9,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,6,0.0,9,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,8,0.0,12,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,7,0.0,7,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,7,0.0,12,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,7,0.0,8,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,7,0.0,8,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,7,0.0,10,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,7,0.0,11,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,7,0.0,10,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,8,0.0,4,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,8,0.0,9,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,8,0.0,12,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,9,0.0,13,2025-10-25T17:55:53,6
10,6,0.0,1,100000,2,8,0.0,7,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,8,0.0,10,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,8,0.0,13,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,8,0.0,12,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,9,0.0,5,2025-10-25T17:55:53,2
10,6,0.0,1,100000,2,9,0.0,16,2025-10-25T17:55:53,4
10,6,0.0,1,100000,2,8,0.0,14,2025-10-25T17:55:53,8
10,6,0.0,1,100000,2,8,0.0,11,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,9,0.0,11,2025-10-25T17:55:53,10
10,6,0.0,1,100000,2,9,0.0,8,2025-10-25T17:55:53,9
10,6,0.0,1,100000,2,9,0.0,11,2025-10-25T17:55:53,5
10,6,0.0,1,100000,2,9,0.0,9,2025-10-25T17:55:53,0
10,6,0.0,1,100000,2,9,0.0,14,2025-10-25T17:55:53,3
10,6,0.0,1,100000,2,9,0.0,11,2025-10-25T17:55:53,1
10,6,0.0,1,100000,2,9,0.0,13,2025-10-25T17:55:53,7
10,6,0.0,1,100000,2,9,0.0,14,2025-10-25T17:55:53,8
10,6,10.1010101010101,1,100000,2,0,4.752351524437904e-08,6,2025-10-25T17:55:53,3
10,6,10.1010101010101,1,100000,2,0,1.6741823938208793e-06,10,2025-10-25T17:55:53,6
10,6,10.1010101010101,1,100000,2,0,1.3304669225991419e-06,8,2025-10-25T17:55:53,9
10,6,10.1010101010101,1,100000,2,0,5.220131440615106e-07,8,2025-10-25T17:55:53,10
10,6,10.1010101010101,1,100000,2,0,7.150833955933099e-07,10,2025-10-25T17:55:53,5
10,6,10.1010101010101,1,100000,2,0,2.8105492006741334e-06,9,2025-10-25T17:55:53,1
10,6,10.1010101010101,1,100000,2,0,1.5098722336358362e-06,11,2025-10-25T17:55:53,0
10,6,10.1010101010101,1,100000,2,0,4.836974858055455e-07,11,2025-10-25T17:55:53,7
10,6,10.1010101010101,1,100000,2,0,2.939018081225683e-06,12,2025-10-25T17:55:53,4
10,6,10.1010101010101,1,100000,2,0,8.180028553992988e-07,10,2025-10-25T17:55:53,8
10,6,10.1010101010101,1,100000,2,0,2.431393889644425e-06,15,2025-10-25T17:55:53,2
10,6,10.1010101010101,1,100000,2,1,1.7522556954587683e-06,10,2025-10-25T17:55:53,3
10,6,10.1010101010101,1,100000,2,1,3.0367879143247426e-06,9,2025-10-25T17:55:53,6
10,6,10.1010101010101,1,100000,2,1,2.124131656496059e-07,9,2025-10-25T17:55:53,5
10,6,10.1010101010101,1,100000,2,1,2.3348219992119284e-06,14,2025-10-25T17:55:53,9
10,6,10.1010101010101,1,100000,2,1,2.039253137108379e-06,13,2025-10-25T17:55:53,1
10,6,10.1010101010101,1,100000,2,1,6.09741434064683e-07,7,2025-10-25T17:55:53,0
10,6,10.1010101010101,1,100000,2,1,1.088666190575046e-06,8,2025-10-25T17:55:53,8
10,6,10.1010101010101,1,100000,2,2,8.385210030870218e-07,5,2025-10-25T17:55:53,6
10,6,10.1010101010101,1,100000,2,1,2.8673620821388026e-06,13,2025-10-25T17:55:53,10
10,6,10.1010101010101,1,100000,2,1,1.827290076231598e-06,10,2025-10-25T17:55:53,2
10,6,10.1010101010101,1,100000,2,2,9.413717330833213e-07,8,2025-10-25T17:55:53,8
10,6,10.1010101010101,1,100000,2,1,3.0444612240633494e-06,12,2025-10-25T17:55:53,4
10,6,10.1010101010101,1,100000,2,2,3.707641435035835e-06,12,2025-10-25T17:55:53,0
10,6,10.1010101010101,1,100000,2,2,1.1924463759660485e-06,12,2025-10-25T17:55:53,3
10,6,10.1010101010101,1,100000,2,2,5.206328542358451e-07,13,2025-10-25T17:55:53,2
10,6,10.1010101010101,1,100000,2,1,4.3711843001401306e-06,18,2025-10-25T17:55:53,7
10,6,10.1010101010101,1,100000,2,2,2.2142256419551966e-06,12,2025-10-25T17:55:53,9
10,6,10.1010101010101,1,100000,2,2,1.7627785756707637e-06,13,2025-10-25T17:55:53,1
10,6,10.1010101010101,1,100000,2,3,1.0953304823159392e-06,11,2025-10-25T17:55:53,6
10,6,10.1010101010101,1,100000,2,3,8.615720533416013e-07,9,2025-10-25T17:55:53,8
10,6,10.1010101010101,1,100000,2,2,1.453796369301673e-06,13,2025-10-25T17:55:53,5
10,6,10.1010101010101,1,100000,2,3,9.33763565828518e-07,9,2025-10-25T17:55:53,0
10,6,10.1010101010101,1,100000,2,2,2.3268357070278915e-06,15,2025-10-25T17:55:53,10
10,6,10.1010101010101,1,100000,2,2,2.4551845654484663e-06,14,2025-10-25T17:55:53,4
10,6,10.1010101010101,1,100000,2,3,4.103543521662856e-06,10,2025-10-25T17:55:53,9
10,6,10.1010101010101,1,100000,2,2,5.778778193966544e-07,8,2025-10-25T17:55:53,7
10,6,10.1010101010101,1,100000,2,3,1.0898319529955737e-06,12,2025-10-25T17:55:53,3
10,6,10.1010101010101,1,100000,2,4,2.0641588369780823e-06,11,2025-10-25T17:55:53,6
10,6,10.1010101010101,1,100000,2,3,5.703877282433998e-07,9,2025-10-25T17:55:53,10
10,6,10.1010101010101,1,100000,2,3,1.6141508390190763e-06,13,2025-10-25T17:55:53,5
10,6,10.1010101010101,1,100000,2,3,2.3499301406923594e-06,14,2025-10-25T17:55:53,2
10,6,10.1010101010101,1,100000,2,4,3.6136573260116546e-06,11,2025-10-25T17:55:53,0
10,6,10.1010101010101,1,100000,2,4,2.1698718323344697e-06,14,2025-10-25T17:55:53,8
10,6,10.1010101010101,1,100000,2,3,1.8933496605402646e-06,9,2025-10-25T17:55:53,4
10,6,10.1010101010101,1,100000,2,3,6.468937181796867e-06,15,2025-10-25T17:55:53,1
10,6,10.1010101010101,1,100000,2,4,2.093004671420984e-06,13,2025-10-25T17:55:53,3
10,6,10.1010101010101,1,100000,2,4,1.9222453530813423e-06,7,2025-10-25T17:55:53,2
10,6,10.1010101010101,1,100000,2,4,2.250399189848982e-07,8,2025-10-25T17:55:53,1
