n,k,t,l,r,p,rep,norm,active_count,timestamp,worker
6,2,10.0,1,100000,2,0,7.117105614693502e-05,4,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,0,2.432359173791789e-05,4,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,0,3.396113798299282e-05,5,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,0,5.762206050711339e-05,5,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,0,6.00405372359025e-05,7,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,0,9.877182760239679e-05,6,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,0,7.009045022251248e-05,6,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,0,7.526167741604399e-05,6,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,0,7.059710419928535e-05,7,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,0,0.00015353707681927564,8,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,1,0.00010709025386931563,8,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,0,0.00014736548468206209,9,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,1,3.211294300473588e-05,5,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,1,3.980476259560967e-05,5,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,1,5.8027369564206953e-05,6,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,2,1.6618504301539228e-05,5,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,1,9.385323928692466e-05,5,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,1,0.00018959161254212693,7,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,1,1.5726073086684604e-05,7,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,1,1.5505201243053785e-05,5,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,1,8.351148753449718e-05,9,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,1,2.4439004196098307e-05,5,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,2,7.599082848083078e-05,6,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,2,6.743413182749913e-05,8,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,2,0.00012269239964005728,6,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,2,0.00028612077960066826,8,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,2,8.792288422871018e-05,9,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,3,0.00018022031202894338,8,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,2,8.796596676450603e-05,7,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,2,6.428217995800388e-05,3,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,3,8.750492167862557e-05,9,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,3,9.982383948234968e-05,9,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,2,9.247771059332411e-05,7,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,2,1.4982015130169166e-05,3,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,3,2.1758934289596867e-05,3,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,1,0.0001610643647147657,10,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,3,1.0524477885064687e-05,5,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,3,3.35726998033256e-05,5,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,3,7.022900673711452e-05,5,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,4,6.268597556185381e-05,9,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,3,5.9458367390701566e-05,4,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,3,0.00018062070037386794,6,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,4,0.00020011580953095917,7,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,3,1.9248407396215663e-05,4,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,4,6.727057622390468e-05,4,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,4,8.598998012269114e-06,4,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,4,0.00010878739059008346,6,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,4,4.5829591292708635e-05,4,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,2,5.436053749020776e-05,6,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,5,0.00023951043002996125,8,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,4,1.447639859466382e-05,4,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,4,5.761166292118547e-06,5,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,4,9.325676602904536e-05,11,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,5,0.000156974103784165,8,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,5,1.7791180748958118e-05,4,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,6,2.6958373625036588e-05,5,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,4,2.6910662488688072e-05,5,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,3,0.0001092758205633764,8,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,5,8.740252749371392e-06,3,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,5,0.00019119427403424468,5,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,5,0.00016366575929410116,9,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,5,5.2995346534451935e-05,6,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,5,7.81900148987227e-06,4,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,6,4.9239665296559625e-05,6,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,5,0.00013310381652321214,9,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,6,7.130185560001349e-05,4,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,7,5.8486938087322715e-05,6,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,6,5.6021283246097925e-06,3,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,7,1.4873810495101453e-05,3,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,6,3.423219056337912e-05,7,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,6,9.256776543920003e-05,8,2025-10-25T13:52:56,1
6,2,10.0,1,100000,2,5,0.00011053124443310969,10,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,4,9.431058709079449e-05,10,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,8,8.324232797484935e-05,5,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,6,1.9993778041619047e-05,4,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,9,4.8733951428616185e-05,6,2025-10-25T13:52:56,0
6,2,10.0,1,100000,2,7,1.7302873138669532e-05,5,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,6,6.199176356270925e-05,7,2025-10-25T13:52:56,5
6,2,10.0,1,100000,2,8,3.363831349992775e-05,3,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,6,5.28638192805583e-05,4,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,6,4.4119210428218926e-05,7,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,7,2.2581670677728163e-05,3,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,9,6.596972762178328e-05,5,2025-10-25T13:52:56,3
6,2,10.0,1,100000,2,7,8.90235797787095e-06,6,2025-10-25T13:52:56,7
6,2,10.0,1,100000,2,8,2.8351708688425493e-05,4,2025-10-25T13:52:56,8
6,2,10.0,1,100000,2,5,4.167734365141515e-05,6,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,7,0.00011354701123450659,8,2025-10-25T13:52:56,2
6,2,10.0,1,100000,2,8,0.00013948528906139175,5,2025-10-25T13:52:56,6
6,2,10.0,1,100000,2,7,8.883447213702526e-05,5,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,8,4.1845623280441287e-05,3,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,9,5.211050370747628e-06,5,2025-10-25T13:52:56,4
6,2,10.0,1,100000,2,7,0.00011839706268166667,7,2025-10-25T13:52:56,10
6,2,10.0,1,100000,2,6,0.0001534044778440282,9,2025-10-25T13:52:56,9
6,2,10.0,1,100000,2,7,8.503814556028931e-05,7,2025-10-25T13:52:57,5
6,2,10.0,1,100000,2,8,0.0001315241214896417,6,2025-10-25T13:52:57,5
6,2,10.0,1,100000,2,7,8.843995562215783e-05,8,2025-10-25T13:52:57,1
6,2,10.0,1,100000,2,8,0.00014736885106814197,8,2025-10-25T13:52:57,2
6,2,10.0,1,100000,2,9,0.00010574020998040264,8,2025-10-25T13:52:57,2
6,2,10.0,1,100000,2,8,4.860339457157486e-05,6,2025-10-25T13:52:57,7
6,2,10.0,1,100000,2,7,1.0516261589633949e-05,3,2025-10-25T13:52:57,9
6,2,10.0,1,100000,2,8,5.4604903846245536e-05,6,2025-10-25T13:52:57,10
6,2,10.0,1,100000,2,9,6.014593453576354e-05,8,2025-10-25T13:52:57,8
6,2,10.0,1,100000,2,9,3.493827348724583e-05,10,2025-10-25T13:52:57,6
6,2,10.0,1,100000,2,9,6.467601286316759e-05,4,2025-10-25T13:52:57,5
6,2,10.0,1,100000,2,8,3.700413805162261e-05,5,2025-10-25T13:52:57,9
6,2,10.0,1,100000,2,9,3.904716516285958e-05,5,2025-10-25T13:52:57,7
